Enhancer	Target_gene
TE_10673	LOC388242
TE_10673	LOC613038
TE_10673	SULT1A4
TE_10673	CORO1A
TE_10838	ZNF629
TE_10805	SMG1P1
TE_10805	RRN3P3
TE_10820	MVP
TE_10820	MAZ
TE_10820	PRRT2
TE_10820	PAGR1
TE_11100	ST3GAL2
TE_11042	PLEKHG4
TE_11210	GCSH
TE_10495	RAB40C
SE_273	PPP4C
SE_273	ALDOA
TE_10580	CARHSP1
TE_10659	MIR3180-5
TE_10659	PKD1
TE_10659	MIR4516
TE_11268	ZDHHC7
TE_11256	ZDHHC7
TE_10678	ITPRIPL2
TE_11102	DDX19B
TE_11102	AARS1
TE_11150	GLG1
SE_273	MVP
SE_273	MAZ
SE_273	PRRT2
SE_273	PAGR1
TE_11256	USP10
TE_10757	TNRC6A
SE_269	CORO7
SE_269	DNAJA3
SE_269	CORO7-PAM16
TE_10581	LINC00235
TE_10581	MIR5587
TE_10581	MIR3176
TE_10581	CAPN15
SE_269	HMOX2
SE_269	NMRAL1
SE_291	CCNF
TE_11080	ZNRF1
TE_11158	BCAR1
TE_10530	ZNF200
TE_11150	RFWD3
TE_11341	RAB40C
TE_10669	FOPNL
TE_10798	SIAH1
TE_11098	EXOSC6
TE_10747	RBBP6
SE_284	CENPN
SE_284	CMC2
TE_10722	ERI2
TE_10722	REXO5
TE_11341	LUC7L
TE_11341	FAM234A
SE_273	XPO6
TE_11081	TANGO6
TE_11341	SPIRE2
TE_10612	RSL1D1
TE_11157	EIF3C
TE_11157	EIF3CL
TE_10804	RRN3P1
TE_11169	WDR59
TE_11086	NQO1
TE_10936	CDYL2
TE_10798	SGF29
TE_11081	HMOX2
TE_11081	NMRAL1
TE_10974	CNOT1
TE_11103	SNORD111B
TE_11103	SNORD111
TE_11103	COG4
TE_11103	SF3B3
TE_10487	NME4
TE_10487	MRPL28
TE_10487	LOC100134368
TE_10487	PGAP6
TE_10487	DECR2
TE_11257	ZDHHC7
SE_273	RPS15A
TE_10596	SLC7A5
TE_10596	MIR11401
TE_10839	BCKDK
TE_10839	KAT8
TE_10654	MIR3180-4
TE_11146	PDPR
TE_10784	GGA2
TE_10573	CARHSP1
TE_10669	WWP2
TE_10669	NOB1
TE_11005	SLC38A7
TE_10501	TPSD1
TE_10811	SNX29P1
TE_10617	XPO6
TE_10487	METTL26
TE_10487	LOC100287175
TE_10487	LOC105371038
TE_10487	MCRIP2
TE_10487	WDR90
TE_10487	WFIKKN1
SE_268	PAQR4
SE_268	PKMYT1
SE_268	KREMEN2
SE_268	LINC00514
TE_11096	PDPR
TE_11085	NQO1
TE_10820	SMG1P2
SE_272	FUS
TE_10669	ABCC1
TE_10673	BOLA2-SMG1P6
TE_10673	SMG1P6
TE_11318	SLC7A5
TE_11318	MIR11401
TE_10758	ZKSCAN2
TE_10670	PLEKHG4
TE_10798	HMOX2
TE_10798	NMRAL1
TE_10718	SLX4
TE_11318	RPS15A
SE_272	COG7
TE_11066	ZFHX3
TE_10496	CIAO3
SE_280	SNTB2
TE_10504	UBE2I
TE_10672	MIR3670-1
TE_10672	PKD1P5-LOC105376752
TE_10672	MIR3180-1
TE_10672	MIR3180-3
TE_10672	MIR3180-2
TE_10672	MIR3670-2
TE_10672	MIR3670-3
TE_10672	MIR3670-4
TE_10672	MIR3179-1
TE_10672	MIR3179-2
TE_10672	MIR3179-3
TE_10672	MIR3179-4
TE_11273	GSE1
TE_10673	MIR3180-5
TE_10673	PKD1
TE_10673	MIR4516
TE_11341	ZNF276
TE_11341	SPATA2L
TE_11341	VPS9D1
TE_11341	VPS9D1-AS1
TE_11171	CFDP1
SE_268	USP10
TE_10581	USP7
TE_10487	LINC00235
TE_10487	MIR5587
TE_10487	MIR3176
TE_10487	CAPN15
TE_10751	SLC5A11
TE_10530	LINC00921
TE_10530	MEFV
SE_285	SLC7A5
SE_285	MIR11401
TE_10501	GNPTG
TE_10501	BAIAP3
TE_10501	TSR3
SE_268	THOC6
SE_268	MMP25
SE_268	IL32
SE_268	CLDN9
SE_268	LOC101929613
SE_268	HCFC1R1
SE_268	LOC100128770
SE_268	MMP25-AS1
SE_268	TNFRSF12A
SE_268	CLDN6
SE_268	BICDL2
TE_10692	MPV17L
TE_10502	ZC3H18-AS1
TE_10502	ZC3H18
TE_30939	ZFX
TE_30939	ZFX-AS1
TE_31765	GABRE
TE_31424	TSPAN6
TE_31424	SRPX2
TE_30935	ZFX
TE_30935	ZFX-AS1
TE_30939	CD99
TE_31536	CT83
TE_31346	PGK1
TE_31066	DDX3X
TE_31066	RBBP7
TE_31333	KLHL15
TE_31129	KDM6A
TE_31433	RPL36A
TE_31433	BTK
TE_31433	RPL36A-HNRNPH2
TE_30865	PUDP
TE_30865	STS
TE_30865	MIR4767
TE_31162	CHST7
TE_30738	PNPLA4
TE_30939	EIF2S3
TE_31415	KLHL13
TE_31302	NONO
TE_31302	ITGB1BP2
TE_30941	ZFX
TE_30941	ZFX-AS1
TE_30733	PUDP
TE_30733	STS
TE_30733	MIR4767
TE_30902	EIF1AX
TE_30902	SCARNA9L
TE_30902	EIF1AX-AS1
TE_31614	ELF4
TE_31256	UBA1
TE_31256	INE1
TE_31575	GABRE
TE_31629	DKC1
TE_31629	SNORA36A
TE_31629	MIR664B
TE_31629	SNORA56
TE_31496	DDX3X
TE_30852	TXLNG
TE_30861	ZFX
TE_30861	ZFX-AS1
TE_31528	BCAP31
TE_31528	ABCD1
TE_31199	HDAC6
TE_31222	SMC1A
TE_31222	RIBC1
TE_31302	OGT
TE_31791	PLXNA3
TE_31791	MIR6858
TE_26856	DTX2
TE_26821	RCC1L
TE_27186	RASA4
TE_26830	SPDYE5
TE_26830	POM121C
TE_26821	PMS2P1
TE_26821	STAG3L5P-PVRIG2P-PILRB
TE_26821	STAG3L5P
TE_26765	GS1-124K5.4
TE_26851	POMZP3
TE_27155	COL26A1
TE_27187	RASA4
SE_590	CCM2
TE_26825	CASTOR2
TE_26825	GTF2IP1
TE_26825	SPDYE10P
TE_26785	PMS2P1
TE_26785	STAG3L5P-PVRIG2P-PILRB
TE_26785	STAG3L5P
TE_26828	PMS2P1
TE_26828	STAG3L5P-PVRIG2P-PILRB
TE_26828	STAG3L5P
TE_27140	MBLAC1
TE_27140	TAF6
TE_27140	CNPY4
TE_26828	RCC1L
TE_27651	WASL
TE_26784	NSUN5
TE_27046	KMT2E-AS1
TE_27046	KMT2E
TE_27398	ST7
TE_27398	ST7-AS1
TE_27398	ST7-OT4
TE_26759	RABGEF1
SE_596	RFC2
TE_26821	GTF2IRD2B
TE_26821	GTF2IRD2
TE_26814	EIF4H
TE_26853	SPDYE5
TE_26853	POM121C
TE_27046	FAM133B
TE_27155	TRIM56
SE_589	TMED4
SE_589	DDX56
TE_26821	GTF2I
TE_27175	PMS2P1
TE_27175	STAG3L5P-PVRIG2P-PILRB
TE_27175	STAG3L5P
TE_26787	CASTOR2
TE_26787	GTF2IP1
TE_26787	SPDYE10P
TE_26079	CHST12
TE_26609	H2AZ2
TE_27155	FIS1
TE_27155	CLDN15
TE_27518	IMPDH1
TE_26853	SPDYE6
TE_26853	LOC100630923
TE_26853	LOC100289561
TE_26064	CYP2W1
TE_26064	COX19
SE_596	EIF4H
TE_26812	CLIP2
TE_27629	ATXN7L1
TE_26817	GTF2I
TE_27142	PPP1R35
TE_27142	MEPCE
TE_27142	ZCWPW1
TE_27120	HIP1
TE_26799	CLDN3
TE_26854	ZP3
TE_27120	ARPC1A
TE_26853	POM121
TE_27136	PMS2P1
TE_27136	STAG3L5P-PVRIG2P-PILRB
TE_27136	STAG3L5P
TE_26082	CHST12
SE_599	POMZP3
SE_588	CBX3
SE_588	HNRNPA2B1
TE_26818	GTF2IRD2B
TE_26818	GTF2IRD2
TE_27318	POLD2
TE_26307	TRA2A
TE_27212	PMS2
TE_27212	AIMP2
TE_27212	SNORA80D
SE_596	GTF2I
TE_26809	EIF4H
TE_26716	PHKG1
TE_26716	CHCHD2
TE_26716	NUPR2
TE_26590	POLR2J2
SE_599	DTX2
TE_26354	CBX3
TE_26354	HNRNPA2B1
TE_27728	EZH2
TE_27541	UBE2H
TE_26818	STAG3L2
TE_26818	PMS2P5
TE_27541	ZC3HC1
TE_27145	CTTNBP2
TE_26754	RALA
TE_27075	MTERF1
TE_27731	ZNF746
TE_26091	CCZ1
TE_26844	POR
TE_26844	MIR4651
TE_27556	PODXL
SE_596	GTF2IRD1
SE_601	GTF2IRD1
TE_27186	ALKBH4
TE_27186	POLR2J
TE_27186	LRWD1
TE_27186	MIR5090
TE_27186	MIR4467
TE_27011	CHPF2
TE_27011	MIR671
TE_27011	ABCF2
TE_27011	LOC114483834
TE_26128	FAM220A
TE_26793	BAZ1B
TE_27598	CYREN
TE_26391	KRIT1
TE_26391	ANKIB1
TE_27310	FMC1
TE_27310	LUC7L2
TE_27310	FMC1-LUC7L2
SE_603	UBE2H
TE_26851	GTF2I
TE_26081	CHST12
SE_584	FAM220A
TE_26844	SNORA14A
TE_26822	FAM133B
TE_26308	GPNMB
TE_26307	ITGB8
TE_26307	LOC101927811
TE_27120	SMURF1
TE_27175	PRKRIP1
TE_27175	MIR548O
TE_27212	NDUFB2
TE_27212	NDUFB2-AS1
TE_26309	TRA2A
TE_26813	GTF2IRD1
TE_26854	DTX2
SE_599	UPK3B
TE_27383	POMZP3
TE_26129	PMS2P1
TE_26129	STAG3L5P-PVRIG2P-PILRB
TE_26129	STAG3L5P
TE_27142	PMS2P1
TE_27142	STAG3L5P-PVRIG2P-PILRB
TE_27142	STAG3L5P
TE_26854	SPDYE6
TE_26854	LOC100630923
TE_26854	LOC100289561
TE_27658	TRIM24
TE_26828	GTF2IRD2B
TE_26828	GTF2IRD2
TE_26819	PON2
SE_593	ZNF680
SE_593	LOC100128885
TE_26818	GTF2IRD1
TE_26840	CCL24
TE_27728	RNY5
TE_27554	NRF1
TE_26523	NT5C3A
TE_27106	TECPR1
TE_27167	COL26A1
SE_600	MBLAC1
SE_600	TAF6
SE_600	CNPY4
TE_26647	MLXIPL
TE_26926	ACHE
TE_26926	SRRT
TE_26926	MIR6875
TE_26926	UFSP1
TE_26926	TRIP6
TE_27660	TCAF2
TE_27156	COL26A1
SE_599	ZP3
TE_26064	C7orf50
TE_27221	FOXP2
TE_26307	CASTOR2
TE_26307	GTF2IP1
TE_26307	SPDYE10P
TE_26838	RHBDD2
TE_27175	FIS1
TE_27175	CLDN15
SE_596	GTF2IRD2
TE_26912	GNAI1
TE_26910	DMTF1
TE_26910	LOC101927420
TE_26822	RCC1L
TE_27674	MKRN1
SE_596	CLIP2
SE_599	GTF2IRD2B
SE_599	GTF2IRD2
TE_27383	CAPZA2
TE_26909	LOC100129484
TE_26909	TNRC18
TE_27813	PSMG3
TE_27813	PSMG3-AS1
TE_27813	TMEM184A
TE_26442	LOC105375218
TE_26442	MIR550A1
TE_26442	MIR550B1
TE_26442	ZNRF2
TE_26834	CCL24
SE_608	ACTR3C
SE_608	LRRC61
SE_608	ZBED6CL
TE_26818	RCC1L
SE_597	RCC1L
TE_26588	RASA4
TE_30536	SET
TE_30536	WDR34
TE_30508	NIBAN2
TE_30665	PMPCA
TE_30665	SNAPC4
TE_30665	ENTR1
TE_29702	LOC107984035
TE_29602	NOL6
TE_29602	MIR6851
TE_30571	ABL1
TE_30667	PMPCA
TE_30667	SNAPC4
TE_30667	ENTR1
SE_667	DOLPP1
TE_30535	WDR34
TE_30507	ZNF79
SE_667	SET
TE_30518	ST6GALNAC6
TE_30676	TRAF2
TE_30676	MIR4479
TE_30508	STXBP1
SE_676	UCK1
TE_29716	LINC00537
TE_29716	MIR4477A
TE_29716	MIR4477B
TE_29673	ZCCHC7
SE_667	SH3GLB2
SE_667	MIGA2
SE_670	SET
TE_30666	TRAF2
TE_30666	MIR4479
TE_30666	SEC16A
TE_30666	C9orf163
TE_30582	RABL6
TE_30582	CCDC183
TE_30582	TMEM141
TE_30582	CCDC183-AS1
TE_30535	PKN3
TE_29358	RIC1
TE_30536	GLE1
SE_671	ASB6
SE_667	PKN3
TE_30536	SPOUT1
TE_30536	ENDOG
TE_29617	NCS1
SE_671	TOR1B
TE_30516	SET
TE_29474	HAUS6
TE_30541	SPOUT1
TE_30541	ENDOG
SE_685	EHMT1
SE_685	ARRDC1-AS1
TE_30667	RABL6
TE_30667	CCDC183
TE_30667	TMEM141
TE_30667	CCDC183-AS1
TE_29610	ANXA2P2
TE_30665	TRAF2
TE_30665	MIR4479
TE_30665	LCN12
TE_30665	C8G
TE_30665	FBXW5
TE_30518	SLC25A25
TE_30518	NAIF1
TE_30394	GSN
TE_30394	RAB14
TE_30535	SPOUT1
TE_30535	ENDOG
TE_30508	ST6GALNAC6
SE_646	APTX
SE_646	DNAJA1
TE_30518	C9orf16
TE_30518	VAV2
TE_30676	MAN1B1
TE_30676	UAP1L1
TE_30676	MAN1B1-DT
TE_30676	SAPCD2
TE_29602	NFX1
TE_29424	SNAPC3
TE_30684	TUBB4B
TE_30684	NELFB
TE_30684	STPG3
TE_30684	STPG3-AS1
TE_30684	FAM166A
TE_29645	TMEM8B
TE_29645	FAM221B
SE_665	STXBP1
TE_30067	ZNF367
SE_672	GPR107
SE_672	FNBP1
TE_29482	CDKN2A
TE_29482	CDKN2B-AS1
TE_30535	TBC1D13
TE_29482	CEL
TE_29482	MIR6877
TE_30665	RABL6
TE_30665	CCDC183
TE_30665	TMEM141
TE_30665	CCDC183-AS1
SE_670	NTMT1
SE_665	NIBAN2
TE_29604	SMU1
SE_670	PIP5KL1
SE_670	DPM2
SE_648	APTX
TE_30571	EXOSC2
SE_674	ABL1
SE_670	NDOR1
SE_670	TMEM203
SE_670	TPRN
SE_646	RPS6
TE_30313	TMEM268
SE_645	RUSC2
TE_30344	SLC31A1
TE_30344	FKBP15
TE_30556	TOR1B
TE_29610	DCAF12
SE_667	PTPA
SE_667	CRAT
TE_30044	NXNL2
TE_30666	RABL6
TE_30666	CCDC183
TE_30666	TMEM141
TE_30666	CCDC183-AS1
TE_30518	PTGES2
TE_30518	SLC25A25-AS1
TE_30518	PTGES2-AS1
TE_30542	SPOUT1
TE_30542	ENDOG
TE_30518	TOR2A
TE_30575	LCN12
TE_30575	C8G
TE_30575	FBXW5
TE_29600	SPINK4
TE_30558	GPR107
TE_30558	FNBP1
SE_667	SPOUT1
SE_667	ENDOG
TE_30541	ATP6V1G1
SE_674	RAPGEF1
TE_30519	SLC27A4
TE_30519	MIR1268A
SE_646	MELK
SE_665	TOR2A
TE_29474	DENND4C
TE_30278	HSDL2
SE_649	B4GALT1
SE_649	B4GALT1-AS1
TE_30541	SET
TE_30014	IARS1
TE_30014	MIR3651
TE_30014	SNORA84
TE_30468	DAB2IP
TE_30122	CORO2A
TE_29533	CAAP1
SE_667	NUP188
SE_667	DOLK
TE_30676	GRIN1
TE_29610	TJP2
TE_30541	KYAT1
TE_30541	LRRC8A
SE_646	SMIM27
SE_646	TOPORS
TE_30044	PKN3
TE_29598	NOL6
TE_29598	MIR6851
TE_29880	FRMD3
TE_30518	MIR2861
TE_30518	CDK9
TE_30518	MIR3960
TE_30518	SH2D3C
TE_30573	AIF1L
SE_670	C9orf50
TE_30596	TTF1
TE_30596	CFAP77
TE_30536	PKN3
TE_30582	VCP
TE_30582	FANCG
TE_29582	SURF4
TE_29582	STKLD1
SE_667	ZER1
TE_30525	ODF2
TE_30520	SLC25A25
TE_30520	PTGES2
TE_30520	SLC25A25-AS1
TE_30520	PTGES2-AS1
TE_30592	FAM102A
TE_30658	LRSAM1
TE_30658	RPL12
TE_30658	SNORA65
TE_30509	ANXA2P2
SE_674	EXOSC2
TE_30147	ST6GALNAC6
TE_30542	SH3GLB2
TE_30542	MIGA2
TE_30535	UBAC1
TE_30514	ENTPD2
TE_30514	ABCA2
TE_30514	FUT7
TE_30514	C9orf139
TE_30514	NPDC1
SE_648	NDUFB6
SE_665	LRSAM1
SE_665	RPL12
SE_665	SNORA65
TE_30468	SLC25A25
TE_30468	PTGES2
TE_30468	SLC25A25-AS1
TE_30468	PTGES2-AS1
TE_30535	DENND1A
SE_672	NTMT1
SE_672	C9orf50
TE_30592	PHF19
TE_29617	MYORG
TE_29617	C9orf24
TE_18051	RRP7A
SE_471	ATP5MGL
SE_471	CYB5R3
TE_18032	L3MBTL2
TE_18032	L3MBTL2-AS1
TE_18032	EP300-AS1
TE_18103	MIR3619
TE_18103	LOC642648
TE_18103	MIRLET7BHG
TE_18038	LOC105373044
TE_18038	CSDC2
TE_18016	ADSL
TE_18093	MIR3619
TE_18093	LOC642648
TE_18093	MIRLET7BHG
TE_17835	HSCB
TE_17835	CHEK2
TE_18038	SNU13
TE_18038	MEI1
TE_18038	C22orf46
TE_17879	INPP5J
TE_17879	SELENOM
TE_18028	L3MBTL2
TE_18028	L3MBTL2-AS1
TE_18028	EP300-AS1
TE_18038	CENPM
TE_18038	LINC00634
TE_18038	PHETA2
TE_18038	NAGA
TE_18038	SMDT1
TE_18038	NDUFA6-DT
TE_18038	NDUFA6
SE_475	MIR3619
SE_475	LOC642648
SE_475	MIRLET7BHG
TE_17739	GGTLC3
TE_17739	TMEM191B
TE_18025	RANGAP1
TE_18032	POLR3H
TE_17988	TBC1D10A
TE_17911	YWHAH
TE_17911	C22orf24
TE_17722	GGTLC3
TE_17722	TMEM191B
TE_17931	TXN2
TE_18096	MIR3619
TE_18096	LOC642648
TE_18096	MIRLET7BHG
TE_17953	CDC42EP1
TE_18092	LOC642648
TE_18052	PHETA2
TE_18052	NAGA
TE_18052	SMDT1
TE_18052	NDUFA6-DT
TE_18052	NDUFA6
TE_18092	FBLN1
TE_18047	ZC3H7B
TE_18047	RANGAP1
TE_17968	TMEM184B
SE_475	TRMU
SE_475	CELSR1
TE_17776	CABIN1
TE_17776	GSTTP2
TE_17776	GSTT4
TE_17952	CDC42EP1
TE_17954	GGA1
TE_17946	MFNG
SE_476	SCO2
SE_476	TYMP
SE_476	ODF3B
TE_17930	TRABD
TE_17930	SELENOO
TE_18038	MIR3619
TE_18038	LOC642648
TE_18038	MIRLET7BHG
TE_18032	RANGAP1
TE_22066	SLC12A7
TE_22074	PDCD6
TE_22074	HRAT5
TE_23751	LARP1
TE_22107	ATPSCKMT
TE_22107	CCT5
TE_22073	SDHA
TE_22073	CCDC127
TE_24019	TRIM7
SE_529	BASP1
SE_529	BASP1-AS1
SE_529	ZSWIM6
SE_546	ATP6V0E1
SE_531	ARRDC3
SE_531	ARRDC3-AS1
TE_23014	ARRDC3
TE_23014	ARRDC3-AS1
TE_23918	DUSP1
TE_23918	LOC101928093
SE_529	MATR3
TE_22672	ZSWIM6
SE_526	LOC105374727
SE_526	CPLANE1
SE_529	LINC02102
SE_529	TENT4A
TE_22675	KIF2A
TE_23600	NR2F1-AS1
TE_23600	NR2F1
TE_22650	NR3C1
TE_22178	BASP1
TE_22178	BASP1-AS1
TE_22646	KIF2A
TE_23921	ATP6V0E1
TE_22177	MYO10
TE_22780	ATPSCKMT
TE_22780	CCT5
TE_22323	GOLPH3
TE_22322	BASP1
TE_22322	BASP1-AS1
TE_22177	LOC100996325
TE_22177	CEP72
TE_22139	BASP1
TE_22139	BASP1-AS1
TE_22646	GPBP1
TE_24019	TRIM41
TE_24019	RACK1
TE_24019	TRIM52
TE_24019	MIR4638
TE_24019	SNORD96A
TE_24019	SNORD95
TE_24019	CTC-338M12.4
TE_24019	TRIM52-AS1
TE_23753	NPM1
TE_23753	MIR3912
TE_22646	TENT2
SE_529	MARCHF6
TE_22646	BASP1
TE_22646	BASP1-AS1
SE_529	LMBRD2
SE_529	SKP2
SE_529	MIR580
TE_22646	DAB2
TE_22170	SQSTM1
TE_22177	DHFR
TE_22177	MSH3
TE_22177	MTRNR2L2
SE_531	MZB1
SE_531	SLC23A1
SE_531	PROB1
SE_531	SPATA24
TE_22067	MACIR
TE_22140	C5orf34
TE_23141	EFNA5
TE_23435	WDR36
SE_529	C5orf17
TE_23908	RUFY1
TE_22650	TNPO1
SE_542	GRPEL2
SE_529	KIF2A
SE_532	ANKHD1
SE_532	ANKHD1-EIF4EBP3
TE_23013	SPATA9
TE_23013	RHOBTB3
TE_23769	C5orf34
TE_23014	NR3C1
TE_23520	PAIP2
TE_23017	SLF1
TE_23017	KIAA0825
TE_22675	GDF9
TE_22675	LEAP2
TE_22675	UQCRQ
TE_22646	SPATA9
TE_22646	RHOBTB3
TE_23141	NR2F1-AS1
TE_23141	NR2F1
TE_24014	CNOT6
TE_22322	PDE4D
TE_22081	ICE1
TE_22107	NUP155
TE_22107	WDR70
SE_522	LINC02102
SE_522	TENT4A
TE_22139	SPDL1
TE_23549	APBB3
TE_23549	SRA1
TE_23549	SLC35A4
TE_23549	MIR6831
SE_527	LOC648987
SE_527	LOC100132356
SE_527	LOC100506639
TE_23383	LINC02062
TE_23383	LOC100289230
TE_23383	CHD1
TE_23697	MIR378A
TE_23697	PPARGC1B
SE_519	EXOC3
SE_519	EXOC3-AS1
TE_22769	SETD9
TE_22107	C5orf17
TE_23084	SRFBP1
TE_22840	PDE4D
TE_22139	TMED9
TE_22139	B4GALT7
TE_23241	GPX3
TE_23918	TRIM41
TE_23918	RACK1
TE_23918	TRIM52
TE_23918	MIR4638
TE_23918	SNORD96A
TE_23918	SNORD95
TE_23918	CTC-338M12.4
TE_23918	TRIM52-AS1
TE_22648	MRPS36
TE_23890	FGF18
TE_23986	RAB24
TE_23986	MXD3
TE_23986	PRELID1
SE_529	TTC33
TE_22646	WDR36
TE_23918	HNRNPH1
SE_519	CLPTM1L
TE_24014	SAP30L-AS1
TE_24014	SAP30L
TE_22845	MTRR
TE_22845	FASTKD3
TE_22646	ERBIN
TE_22110	ANKRD33B
TE_23141	CMBL
TE_22770	SLF1
TE_22770	KIAA0825
TE_22111	LOC100996325
TE_22111	CEP72
SE_548	LARP1
TE_23769	SLC36A1
SE_529	GPBP1
TE_23921	RAB24
TE_23921	MXD3
TE_23921	PRELID1
TE_23659	ICE1
TE_22650	LMBRD2
TE_22650	SKP2
TE_22650	MIR580
TE_23528	CXXC5
TE_23528	CXXC5-AS1
TE_22840	TBCA
TE_22646	NDST1
TE_23544	ANKHD1
TE_23544	ANKHD1-EIF4EBP3
TE_22392	DAB2
TE_22139	ZSWIM6
TE_22105	ATPSCKMT
TE_22105	CCT5
TE_22648	ERBIN
SE_545	ATP6V0E1
TE_23058	LINC02062
TE_23058	LOC100289230
TE_23058	CHD1
TE_23627	SERF1B
TE_23627	SERF1A
TE_23524	MATR3
TE_23903	ANKHD1
TE_23903	ANKHD1-EIF4EBP3
TE_22177	NR2F1-AS1
TE_22177	NR2F1
TE_22140	DAB2
TE_24002	MAML1
TE_23956	ANKHD1
TE_23956	ANKHD1-EIF4EBP3
TE_22854	TENT2
TE_22741	GTF2H2C_2
TE_22741	GTF2H2B
TE_22741	GTF2H2C
TE_23020	TCERG1
TE_22177	SQSTM1
TE_22208	PANK3
TE_23921	RUFY1
TE_23753	C5orf24
SE_529	SREK1
TE_22648	SKP1
SE_519	SMN1
SE_519	SMN2
TE_24002	SQSTM1
TE_24002	MGAT4B
TE_24002	MIR1229
TE_24002	LTC4S
TE_22746	CENPH
TE_23890	CANX
TE_23600	HDAC3
TE_23600	RELL2
TE_22148	MED10
TE_23988	NHP2
TE_22177	DAB2
TE_23141	CCNB1
TE_23141	SNORA50D
TE_22107	LINC02102
TE_22107	TENT4A
TE_22099	LINC02102
TE_22099	TENT4A
TE_23529	CXXC5
TE_23529	CXXC5-AS1
TE_22506	KIF2A
SE_525	MTRR
SE_525	FASTKD3
TE_22322	APBB3
TE_22322	SRA1
TE_22322	SLC35A4
TE_22322	MIR6831
TE_23400	SLC22A4
SE_519	THOC3
TE_22066	CLPTM1L
TE_23528	PAIP2
TE_22675	DAB2
TE_23908	NPM1
TE_23908	MIR3912
TE_22106	ATPSCKMT
TE_22106	CCT5
TE_24002	RNF130
TE_22466	ZNF131
SE_364	MIR8085
SE_364	BCL3
TE_13326	THOP1
TE_13326	SGTA
TE_13341	C19orf71
TE_13341	MFSD12
TE_13341	CACTIN
SE_357	RAD23A
SE_357	DAND5
SE_357	SYCE2
SE_357	GADD45GIP1
SE_357	MIR5695
SE_357	FARSA-AS1
SE_357	MIR6515
SE_357	FARSA
SE_357	CALR
SE_358	ZSWIM4
SE_363	HNRNPL
SE_357	STX10
SE_357	IER2
SE_361	IQCN
SE_361	JUND
SE_361	MIR3188
SE_351	PTBP1
SE_351	MIR4745
SE_351	MIR3187
TE_13602	IPO5P1
TE_13815	AP2S1
TE_13340	GIPC3
TE_13340	HMG20B
TE_13589	BORCS8-MEF2B
TE_13589	RFXANK
TE_13589	BORCS8
TE_13589	NR2C2AP
TE_13589	NCAN
TE_13522	BRD4
TE_13340	C19orf71
TE_13340	MFSD12
TE_13576	SSBP4
TE_13465	ATG4D
TE_13465	MIR1238
TE_13788	EML2
TE_13788	EML2-AS1
TE_13788	MIR330
TE_13711	LTBP4
TE_13711	SHKBP1
TE_13570	ARRDC2
TE_13382	RPL36
TE_13382	HSD11B1L
TE_13382	MICOS13
SE_351	ELANE
SE_351	CFD
SE_351	PRTN3
TE_13779	KDELR1
TE_13779	GRIN2D
TE_13341	GIPC3
TE_13341	HMG20B
TE_13910	ZNF320
SE_351	POLRMT
SE_351	FGF22
SE_356	LDLR
SE_356	LDLR-AS1
TE_13815	SLC1A5
TE_13298	EFNA2
TE_13298	CIRBP
TE_13298	MIDN
TE_13298	CIRBP-AS1
TE_13298	ATP5F1D
TE_13298	FAM174C
TE_13298	CBARP
TE_13920	TSEN34
TE_13920	MBOAT7
TE_13920	RPS9
TE_13464	DNM2
TE_13464	MIR638
TE_13317	DOT1L
TE_13921	TSEN34
TE_13921	MBOAT7
TE_13921	RPS9
TE_13771	SMG9
TE_13788	RTN2
TE_13788	VASP
TE_13788	FOSB
TE_13788	PPM1N
TE_13543	TPM4
TE_13543	LINC01855
TE_13425	CAMSAP3
SE_358	PALM3
SE_358	MISP3
SE_358	MIR1199
TE_13470	LDLR
TE_13470	LDLR-AS1
SE_358	RFX1
TE_13469	LDLR
TE_13469	LDLR-AS1
TE_13874	TEAD2
TE_13874	DKKL1
TE_13334	ZNF554
TE_13642	LSM14A
SE_351	ABCA7
SE_351	CNN2
SE_351	RNU6-1
SE_351	RNU6-7
SE_351	RNU6-8
SE_351	RNU6-9
SE_351	RNU6-2
SE_351	TMEM259
TE_13341	PIP5K1C
TE_13341	TJP3
TE_13868	KCNA7
TE_13868	NTF4
TE_13868	SNRNP70
TE_13340	NCLN
TE_13340	S1PR4
TE_13814	KDELR1
TE_13814	GRIN2D
TE_13914	ZNF765
TE_13914	ZNF765-ZNF761
TE_13326	ZNF554
TE_13465	SLC44A2
TE_13359	DAPK3
TE_13359	SNORD37
TE_13359	EEF2
TE_13359	MIR637
SE_363	SUPT5H
SE_363	PLEKHG2
SE_363	MIR4530
SE_363	RPS16
SE_363	ZFP36
TE_13522	TPM4
TE_13522	LINC01855
TE_13341	NFIC
SE_364	NECTIN2
TE_13299	POLRMT
TE_13299	FGF22
TE_13317	SCAMP4
TE_13317	ADAT3
TE_13297	GAMT
TE_13297	DAZAP1
TE_13398	PPAN
TE_13398	ANGPTL6
TE_13398	EIF3G
TE_13398	SNORD105
TE_13398	SNORD105B
TE_13398	PPAN-P2RY11
TE_13398	SHFL
TE_13398	P2RY11
TE_13398	DENND1C
TE_13341	DOHH
TE_13341	FZR1
SE_365	SNORD157
SE_365	UBE2S
TE_13580	TMEM161A
TE_13507	DDX39A
TE_13331	ZNF350
TE_13556	KCNN4
TE_13467	LDLR
TE_13467	LDLR-AS1
SE_363	SELENOW
SE_363	NOP53-AS1
TE_13815	EML2
TE_13815	EML2-AS1
TE_13815	MIR330
TE_13571	MIR3189
