Enhancer	Target_gene
TE_19288	SPRY4-AS1
TE_18646	PURPL
TE_19954	HNRNPH1
SE_199	MIR3180-5
SE_199	PKD1
SE_199	MIR4516
SE_204	SLC7A5
SE_204	MIR11401
SE_201	SLC7A5
SE_201	MIR11401
SE_213	GSE1
SE_201	SMG1
TE_9033	ARMC5
SE_215	ZNF276
SE_215	SPATA2L
SE_215	VPS9D1
SE_215	VPS9D1-AS1
TE_9316	FA2H
TE_8651	ZNF213
TE_8651	ZSCAN10
TE_8651	ZNF205
TE_8651	ZNF205-AS1
TE_8651	ZNF213-AS1
TE_8651	CASP16P
TE_9244	CTRL
TE_9244	PSMB10
TE_9244	LCAT
SE_215	SNORD68
SE_215	RPL13
TE_8677	TFAP4
TE_8642	KCTD5
TE_8642	ERVK13-1
SE_215	ZNF778
TE_9474	SLC7A5
TE_9474	MIR11401
TE_8746	CARHSP1
SE_215	SLC22A31
TE_8685	ZNF500
TE_8617	LUC7L
TE_8617	FAM234A
TE_8651	THOC6
TE_8651	MMP25
TE_8651	IL32
TE_8651	CLDN9
TE_8651	LOC101929613
TE_8651	HCFC1R1
TE_8651	LOC100128770
TE_8651	MMP25-AS1
TE_8651	TNFRSF12A
TE_8651	CLDN6
TE_8651	BICDL2
SE_204	KIF22
SE_204	ZG16
TE_8677	HMOX2
TE_8677	NMRAL1
TE_9323	TMEM170A
TE_8746	USP7
TE_8650	PAQR4
TE_8650	PKMYT1
TE_8650	KREMEN2
TE_8650	LINC00514
TE_8677	PAM16
TE_9418	USP10
TE_8957	TNRC6A
TE_9255	HAS3
TE_9499	ZNF276
TE_9499	SPATA2L
TE_9499	VPS9D1
TE_9499	VPS9D1-AS1
TE_8632	NME4
TE_8632	MRPL28
TE_8632	LOC100134368
TE_8632	PGAP6
TE_8632	DECR2
TE_8930	ZKSCAN2
SE_215	SLC7A5
SE_215	MIR11401
SE_215	FANCA
TE_9491	ZC3H18-AS1
TE_9491	ZC3H18
TE_9435	GSE1
SE_201	SMG1P1
SE_201	RRN3P3
SE_199	MPV17L
TE_9438	GSE1
TE_8651	PAQR4
TE_8651	PKMYT1
TE_8651	KREMEN2
TE_8651	LINC00514
TE_8620	CIAO3
TE_8760	SNAI3-AS1
TE_8760	MVD
SE_204	SULT1A4
SE_204	BOLA2B
SE_204	BOLA2-SMG1P6
SE_204	BOLA2
SE_204	SLX1B
SE_204	SMG1P6
SE_204	LOC606724
SE_204	SLX1A-SULT1A3
SE_204	SLX1B-SULT1A4
SE_204	SULT1A3
SE_204	SLX1A
TE_8618	RAB40C
TE_8656	ZNF213
TE_8656	ZSCAN10
TE_8656	ZNF205
TE_8656	ZNF205-AS1
TE_8656	ZNF213-AS1
TE_8656	CASP16P
TE_8878	MIR3180-5
TE_8878	PKD1
TE_8878	MIR4516
TE_8617	NME4
TE_8617	MRPL28
TE_8617	LOC100134368
TE_8617	PGAP6
TE_8617	DECR2
TE_9028	BCKDK
TE_9028	KAT8
SE_208	TANGO6
TE_8957	ZKSCAN2
SE_211	WDR59
TE_9208	CDH1
SE_215	PARN
SE_215	BFAR
TE_9208	N4BP1
TE_8957	CIAO3
TE_9019	PHKG2
TE_9019	CCDC189
TE_9019	RNF40
TE_9019	TMEM265
TE_9002	RRN3P1
SE_215	ZSCAN32
SE_215	ZNF174
TE_8957	LCMT1
TE_8957	LCMT1-AS1
TE_9109	AMFR
SE_215	CDT1
SE_215	APRT
SE_213	ZNF75A
SE_213	TIGD7
TE_9254	CDH1
TE_8811	ZNF213
TE_8811	ZSCAN10
TE_8811	ZNF205
TE_8811	ZNF205-AS1
TE_8811	ZNF213-AS1
TE_8811	CASP16P
TE_8750	CARHSP1
TE_8645	KCTD5
TE_8645	ERVK13-1
SE_208	NIP7
SE_208	COG8
SE_208	PDF
TE_8632	UBE2I
SE_215	TUBB3
SE_215	MC1R
SE_209	EXOSC6
TE_8618	CIAO3
TE_8957	CNOT1
TE_8837	MIR3670-1
TE_8837	PKD1P5-LOC105376752
TE_8837	MIR3180-1
TE_8837	MIR3180-3
TE_8837	MIR3180-2
TE_8837	MIR3670-2
TE_8837	MIR3670-3
TE_8837	MIR3670-4
TE_8837	MIR3179-1
TE_8837	MIR3179-2
TE_8837	MIR3179-3
TE_8837	MIR3179-4
TE_9002	LOC100505915
TE_9002	RRN3
TE_8957	ZNF720
TE_8957	CLUHP3
TE_8618	NME4
TE_8618	MRPL28
TE_8618	LOC100134368
TE_8618	PGAP6
TE_8618	DECR2
TE_8639	METTL26
TE_8639	LOC100287175
TE_8639	LOC105371038
TE_8639	MCRIP2
TE_8639	WDR90
TE_8639	WFIKKN1
SE_211	FA2H
TE_9002	NFATC2IP
TE_9002	MIR4517
TE_8805	MIR3180-5
TE_8805	PKD1
TE_8805	MIR4516
SE_215	PRSS33
SE_215	ELOB
SE_201	PARN
SE_201	BFAR
TE_8933	GGA2
TE_9270	DNASE1L2
TE_9435	NIP7
TE_9435	COG8
TE_9435	PDF
TE_8681	HMOX2
TE_8681	NMRAL1
TE_9264	PDPR
TE_8832	SNN
TE_9421	CNOT1
TE_9230	CNOT1
TE_8873	MIR3670-1
TE_8873	PKD1P5-LOC105376752
TE_8873	MIR3180-1
TE_8873	MIR3180-3
TE_8873	MIR3180-2
TE_8873	MIR3670-2
TE_8873	MIR3670-3
TE_8873	MIR3670-4
TE_8873	MIR3179-1
TE_8873	MIR3179-2
TE_8873	MIR3179-3
TE_8873	MIR3179-4
SE_205	SPN
SE_201	GSE1
TE_9421	USP10
TE_8656	FLYWCH1
TE_9270	SNORD111B
TE_9270	COG4
TE_9270	SF3B3
TE_9435	THOC6
TE_9435	MMP25
TE_9435	IL32
TE_9435	CLDN9
TE_9435	LOC101929613
TE_9435	HCFC1R1
TE_9435	LOC100128770
TE_9435	MMP25-AS1
TE_9435	TNFRSF12A
TE_9435	CLDN6
TE_9435	BICDL2
TE_9376	ATP2C2
TE_8811	GLYR1
TE_8811	UBN1
TE_8863	MT1F
TE_8863	MT2A
TE_8863	MT1L
TE_8863	MT1DP
TE_8863	MT1E
TE_8863	MT1A
TE_8863	MT1JP
TE_8863	MT1M
TE_8863	MT1B
SE_215	RHOT2
SE_215	STUB1
SE_215	RHBDL1
SE_215	HAGHL
SE_215	JMJD8
SE_215	CCDC78
SE_215	WDR24
SE_215	METRN
SE_215	ANTKMT
SE_215	LINC02867
SE_215	FBXL16
TE_8837	PKD1P4-NPIPA8
TE_8837	PKD1P1
TE_8746	BCKDK
TE_8746	KAT8
TE_8957	LUC7L
TE_8957	FAM234A
SE_209	ST3GAL2
TE_8828	THOC6
TE_8828	MMP25
TE_8828	IL32
TE_8828	CLDN9
TE_8828	LOC101929613
TE_8828	HCFC1R1
TE_8828	LOC100128770
TE_8828	MMP25-AS1
TE_8828	TNFRSF12A
TE_8828	CLDN6
TE_8828	BICDL2
SE_215	DBNDD1
SE_215	GAS8-AS1
SE_215	GAS8
TE_9208	TRADD
TE_9208	EXOC3L1
TE_9208	NOL3
TE_9208	HSF4
TE_9208	ELMO3
TE_9208	E2F4
TE_9208	FBXL8
TE_9208	MIR328
TE_9208	B3GNT9
TE_9208	KIAA0895L
TE_9437	GSE1
TE_8808	HMOX2
TE_8808	NMRAL1
TE_8664	ZNF778
TE_8617	NPRL3
SE_204	ZNF785
SE_201	KNOP1
SE_201	IQCK
TE_8914	LOC100505915
TE_8914	RRN3
TE_8837	MIR3180-5
TE_8837	PKD1
TE_8837	MIR4516
TE_8674	PAM16
TE_9474	KLHDC4
SE_215	SPG7
SE_215	PIEZO1
SE_215	MAPK8IP3
SE_215	NDUFAB1
TE_8930	ZNF720
TE_8930	CLUHP3
TE_8698	MIR9901
TE_8847	PARN
TE_8847	BFAR
TE_9253	SNTB2
TE_9421	ZNF213
TE_9421	ZSCAN10
TE_9421	ZNF205
TE_9421	ZNF205-AS1
TE_9421	ZNF213-AS1
TE_9421	CASP16P
TE_8618	RAB11FIP3
SE_199	GFER
SE_199	SYNGR3
SE_199	NOXO1
SE_199	TBL3
SE_199	SNHG9
SE_199	RNF151
SE_199	SNORA10
SE_199	SNORA64
SE_199	SNORA78
SE_199	RPS2
SE_199	RPL3L
SE_199	NDUFB10
TE_8632	GNPTG
TE_8632	BAIAP3
TE_8632	TSR3
SE_215	NUTF2
SE_215	THAP11
SE_215	CENPT
TE_8847	CDH3
TE_8651	PRSS22
SE_208	ZFP90
TE_8805	TANGO6
TE_8677	ADCY9
TE_8863	ZNF213
TE_8863	ZSCAN10
TE_8863	ZNF205
TE_8863	ZNF205-AS1
TE_8863	ZNF213-AS1
TE_8863	CASP16P
TE_9421	KIAA0513
TE_9243	DOK4
TE_9255	SNTB2
SE_201	GSPT1
TE_8930	THOC6
TE_8930	MMP25
TE_8930	IL32
TE_8930	CLDN9
TE_8930	LOC101929613
TE_8930	HCFC1R1
TE_8930	LOC100128770
TE_8930	MMP25-AS1
TE_8930	TNFRSF12A
TE_8930	CLDN6
TE_8930	BICDL2
TE_8811	ZNF276
TE_8811	SPATA2L
TE_8811	VPS9D1
TE_8811	VPS9D1-AS1
TE_9435	SULT1A2
TE_8805	RFWD3
TE_9417	KLHL36
TE_9061	MT1IP
TE_9061	MT1X
TE_8957	RPS15A
TE_8760	MT1IP
TE_8760	MT1X
TE_8652	THOC6
TE_8652	MMP25
TE_8652	IL32
TE_8652	CLDN9
TE_8652	LOC101929613
TE_8652	HCFC1R1
TE_8652	LOC100128770
TE_8652	MMP25-AS1
TE_8652	TNFRSF12A
TE_8652	CLDN6
TE_8652	BICDL2
SE_204	SMG1P2
TE_6019	COQ5
TE_6019	RNF10
TE_5089	PHC1
TE_5039	LINC02443
SE_130	GRASP-AS1
SE_130	GRASP
TE_6019	PLA2G1B
SE_122	SLC2A14
TE_6019	GATC
TE_6019	COX6A1
TE_6019	TRIAP1
TE_5740	USP44
SE_143	NCOR2
TE_5061	CHD4
SE_130	FIGNL2
TE_5000	ITFG2
TE_5000	ITFG2-AS1
TE_6074	BRI3BP
TE_6074	DHX37
TE_5231	C12orf57
TE_5231	RNU7-1
TE_5231	PTPN6
TE_5279	PRR13
TE_5279	PCBP2
TE_5279	PCBP2-OT1
TE_5037	LINC02443
TE_6019	PXN
TE_5279	DDX11-AS1
TE_5279	DDX11
SE_143	ATP2A2
TE_6019	RPLP0
TE_6019	PXN-AS1
TE_6019	GCN1
TE_5296	DNM1L
TE_5075	SLC2A3
SE_140	RPLP0
SE_140	PXN-AS1
SE_140	GCN1
SE_144	BRI3BP
SE_144	DHX37
TE_5280	FLJ13224
TE_5280	SINHCAF
TE_6019	RNU4-2
TE_6019	RNU4-1
TE_6019	SIRT4
TE_6074	SLC15A4
TE_5215	SLC6A15
TE_5054	PLEKHG6
TE_5790	SNORA53
TE_5790	SLC25A3
TE_6016	PLA2G1B
TE_5505	SLC38A1
TE_6132	EIF4B
SE_135	SLC38A1
TE_5407	BCDIN3D
SE_130	TUBA1A
TE_5321	STAT6
TE_5624	NAP1L1
TE_5038	LINC02443
TE_5280	CERS5
TE_5006	TEAD4
TE_5505	XPOT
TE_5296	RESF1
TE_5074	SLC2A3
TE_6019	POP5
TE_4996	NACA
TE_5790	DRAM1
TE_5231	AEBP2
TE_5505	NRAV
TE_5505	DYNLL1
TE_6041	MLXIP
SE_133	RAB35
SE_133	PAWR
TE_5518	NEMP1
TE_5526	XPOT
TE_5119	LRP6
TE_5443	EIF4B
TE_5921	SLC38A1
TE_5279	PHC1
TE_5279	CCND2-AS1
TE_5279	CCND2
TE_5296	PHLDA1
TE_5526	LINC01465
TE_5526	MIRLET7I
SE_122	ESYT1
SE_122	ZC3H10
SE_122	RPL41
SE_122	PA2G4
TE_5292	SCAT2
TE_5292	CBX5
SE_139	BRAP
SE_139	ACAD10
TE_5005	LINC02443
TE_5084	FOXJ2
SE_129	SUOX
SE_129	IKZF4
SE_129	LOC105369781
TE_6018	FAM86FP
TE_6018	LINC02449
TE_5296	NACA
TE_5493	SHMT2
TE_5493	NDUFA4L2
SE_139	PHETA1
TE_5279	AEBP2
TE_6018	RNU4-2
TE_6018	RNU4-1
TE_6018	SIRT4
TE_5765	PIANP
TE_5765	ZNF384
TE_5296	RASSF3
TE_5286	RDH5
TE_5286	BLOC1S1
TE_5286	CD63
TE_5286	BLOC1S1-RDH5
TE_5286	ITGA7
TE_5286	DDX11-AS1
TE_5286	DDX11
TE_5480	GDF11
TE_5072	NANOG
TE_5066	LRRC23
TE_5066	ATN1
TE_5066	ENO2
TE_5289	ING4
SE_130	GDF11
TE_6016	RNU4-2
TE_6016	RNU4-1
TE_6016	SIRT4
SE_140	PXN
TE_5526	GDF11
TE_5505	KCNMB4
TE_5526	DAZAP2
SE_349	TRIM71
SE_349	GLB1
SE_349	TMPPE
TE_17082	TRA2B
SE_349	RPSA
SE_349	SNORA6
SE_349	SNORA62
SE_356	PTPRG
SE_349	PDCD6IP
SE_349	CRTAP
SE_355	FLNB
SE_359	DPPA4
TE_17081	IGF2BP2
TE_15962	RBM5
SE_349	UBP1
SE_349	CNOT10
SE_350	ULK4
TE_16055	DNASE1L3
TE_16521	TIMMDC1
TE_15964	CYB561D2
TE_15964	TUSC2
TE_15964	TMEM115
TE_15964	ZMYND10
TE_15964	NPRL2
TE_15964	RASSF1
TE_15964	HYAL2
TE_15964	RASSF1-AS1
TE_15964	HYAL1
TE_17108	IGF2BP2
SE_349	DYNC1LI1
TE_17108	RFC4
TE_15774	TRIM71
TE_15971	HEMK1
TE_15971	C3orf18
TE_17081	SENP2
TE_16013	ELP6
TE_16076	ATRIP
TE_16076	CCDC51
TE_16076	TMA7
TE_16076	PLXNB1
TE_16076	ATRIP-TREX1
TE_15740	TRIM71
TE_16000	SFMBT1
TE_15726	EOMES
TE_16448	DPPA4
SE_356	LRRN1
SE_356	LOC100130207
TE_16050	SLMAP
TE_17108	SKIL
SE_349	PCBP4
SE_349	ACY1
SE_349	ABHD14B
SE_349	GPR62
SE_349	ABHD14A
SE_349	ABHD14A-ACY1
SE_356	TRIM71
SE_349	LRRN1
SE_349	LOC100130207
TE_16013	LINC00888
TE_16013	SNORA63D
TE_16013	SNORA63E
SE_354	H1-10
SE_354	H1FX-AS1
SE_350	CCK
TE_16081	ARL6IP5
TE_16081	UBA3
TE_16013	CYB561D2
TE_16013	TUSC2
TE_16013	TMEM115
TE_16013	ZMYND10
TE_16013	NPRL2
TE_16013	RASSF1
TE_16013	HYAL2
TE_16013	RASSF1-AS1
TE_16013	HYAL1
TE_15931	SCAP
SE_349	LAMB2
TE_15627	RPUSD3
TE_15962	GNAI2
TE_15962	MIR5787
TE_15624	SATB1-AS1
TE_15624	SATB1
SE_349	SETD2
SE_349	KIF9-AS1
TE_17081	MIR3136
TE_17081	TMF1
TE_16683	AMOTL2
TE_16683	MIR6827
TE_15960	GNAI2
TE_15960	MIR5787
TE_16023	CADM2
TE_15569	TSEN2
TE_15844	DHX30
TE_17012	ZNF639
TE_16170	LRIG1
TE_16460	LINC01063
TE_16460	NRROS
TE_17214	TCTEX1D2
TE_17214	TM4SF19-AS1
TE_17108	B3GNT5
TE_17197	TSC22D2
TE_16085	SETD5
TE_16085	THUMPD3-AS1
SE_356	IL17RD
TE_16013	STIMATE
TE_16013	STIMATE-MUSTN1
TE_16093	ANO10
TE_16093	ABHD5
TE_16001	TKT
SE_358	FOXP1
TE_15925	SDHAP1
TE_16000	MIR425
TE_16000	NDUFAF3
TE_16000	MIR191
TE_16000	DALRD3
TE_16000	WDR6
TE_16000	IMPDH2
SE_355	RPSA
SE_355	SNORA6
SE_355	SNORA62
TE_15589	IQSEC1
SE_356	IP6K2
TE_15904	EIF4G1
TE_15904	SNORD66
TE_17081	TMEM41A
SE_359	MED12L
TE_16727	CEP70
TE_16666	DNAJC13
TE_16376	TOP2B
TE_16376	MIR4442
TE_15962	CYB561D2
TE_15962	TUSC2
TE_15962	TMEM115
TE_15962	ZMYND10
TE_15962	NPRL2
TE_15962	RASSF1
TE_15962	HYAL2
TE_15962	RASSF1-AS1
TE_15962	HYAL1
TE_17082	NAA50
TE_17082	ATP6V1A
TE_17214	TFRC
TE_15624	XPC
TE_15624	LSM3
TE_16085	PTPRG
TE_16013	MSL2
TE_17227	EIF4A2
TE_17227	SNORD2
TE_17227	SNORA63B
TE_17227	MIR1248
TE_17227	SNORA81
TE_17227	SNORA63
TE_17227	SNORA4
TE_16818	SIAH2
TE_16440	DPPA4
TE_16637	DPPA4
TE_17108	PTPRG
TE_16013	ANKRD28
TE_17196	GHSR
TE_15694	TRIM71
SE_349	SLC15A2
TE_17108	USP13
TE_16804	HES1
TE_16081	DLEC1
TE_16081	PLCD1
TE_16244	PBRM1
TE_16244	GNL3
TE_16244	SNORD136
TE_16244	SNORD19
TE_16244	SNORD19B
TE_16244	SNORD19C
TE_16244	SNORD69
TE_16013	GLYCTK
TE_16013	WDR82
TE_16013	GLYCTK-AS1
TE_16013	MIRLET7G
TE_16013	MIR135A1
TE_15942	ZNF589
TE_15889	DPPA4
TE_17083	TRA2B
TE_15624	NT5DC2
TE_15624	SMIM4
TE_15908	LIMD1
TE_15967	CACNA2D2
SE_349	DLEC1
SE_349	PLCD1
TE_16804	RNF13
TE_16085	ACAD11
TE_16085	UBA5
TE_16683	RYK
TE_16085	GLYCTK
TE_16085	WDR82
TE_16085	GLYCTK-AS1
TE_16085	MIRLET7G
TE_16085	MIR135A1
TE_16083	DNAJC13
TE_17104	DPPA4
TE_17108	LMLN
TE_17108	IQCG
TE_17108	RPL35A
TE_17198	ECT2
TE_15845	PTPRG
TE_15966	RNF123
TE_15966	MST1
TE_16077	TRIM71
TE_17081	SETD5
TE_17081	THUMPD3-AS1
TE_17082	NCK1
TE_17082	NCK1-DT
TE_15771	TRIM71
TE_16029	NR1D2
TE_16013	ECE2
TE_17108	ETV5
TE_17108	ST6GAL1
TE_16076	THOC7
TE_16076	ATXN7
TE_16076	THOC7-AS1
TE_16643	RPSA
TE_16643	SNORA6
TE_16643	SNORA62
TE_15977	RBM15B
TE_15977	MANF
TE_17214	ZDHHC19
TE_17214	SLC51A
TE_17209	SDHAP1
TE_16013	RAD54L2
SE_353	ZNF197
SE_353	ZNF197-AS1
SE_349	ACAD11
SE_349	UBA5
SE_354	ZNF620
TE_17124	BCL6
TE_15339	RRP7A
SE_331	SLC25A18
TE_14993	HIC2
TE_15204	MCM5
TE_15252	SH3BP1
TE_15347	ATP5MGL
TE_15347	CYB5R3
TE_15338	SERHL2
SE_331	BCL2L13
SE_331	ATP6V1E1
TE_15320	RANGAP1
TE_15416	GRAMD4
TE_15267	FAM227A
TE_15267	CBY1
TE_15068	GRK3
TE_15388	KIAA0930
TE_15267	DDX17
TE_15253	GALR3
TE_15320	TOB2
TE_15179	GSTT2
TE_15179	DDT
TE_15179	GSTT2B
TE_15179	DDTL
SE_331	MIR3618
SE_331	MIR1306
SE_331	DGCR8
SE_337	SYN3
SE_331	TOB2
TE_15284	MIEF1
TE_15384	DDX17
TE_14957	SLC25A18
TE_15169	PISD
TE_15169	MIR7109
TE_15322	PMM1
TE_15314	L3MBTL2
TE_15314	L3MBTL2-AS1
TE_15314	EP300-AS1
TE_15388	NUP50
TE_15388	NUP50-DT
SE_342	ADSL
TE_15287	SNORD83B
TE_15287	SNORD83A
TE_15287	SNORD139
TE_15287	SNORD43
TE_15287	RPL3
TE_15012	TMEM191C
TE_15384	PHF21B
TE_15384	LOC101927551
SE_331	SHISA8
SE_331	MIR378I
SE_331	TNFRSF13C
TE_15030	DENND6B
SE_341	TNRC6B
TE_15017	HIC2
TE_15216	FOXRED2
TE_15179	PHF21B
TE_15179	LOC101927551
TE_14984	RTL10
TE_14984	GNB1L
TE_15339	SH3BP1
TE_15136	GAS2L1
TE_15136	RASL10A
SE_343	PPIL2
SE_343	MIR130B
SE_343	MIR301B
TE_15046	GSTT2
TE_15046	DDT
TE_15046	GSTT2B
TE_15046	DDTL
TE_15015	HIC2
TE_15017	RANBP1
TE_15017	TRMT2A
TE_15017	ZDHHC8
TE_15017	MIR6816
TE_15017	SNORA77B
TE_15347	MCAT
TE_15347	TSPO
SE_339	EIF3D
TE_15279	APOBEC3C
TE_15279	APOBEC3D
SE_333	BMS1P20
SE_339	TXN2
SE_337	GGA1
SE_338	TXN2
TE_14962	SCARF2
TE_15388	BRD1
SE_334	MIR3618
SE_334	MIR1306
SE_334	DGCR8
TE_15319	RANGAP1
TE_15384	TPTEP2-CSNK1E
TE_15384	TPTEP2
TE_15283	SYNGR1
TE_15389	TNRC6B
TE_15283	SNORD83B
TE_15283	SNORD83A
TE_15283	SNORD139
TE_15283	SNORD43
TE_15283	RPL3
TE_15320	PMM1
TE_15339	CRKL
TE_15388	LOC101927051
TE_15388	PDXP
TE_14970	PRODH
TE_14970	LOC102724788
TE_15320	SNU13
TE_15320	MEI1
TE_15320	C22orf46
TE_15069	RTL10
TE_15069	GNB1L
SE_342	FAM83F
TE_15267	CPT1B
TE_15267	CHKB-CPT1B
TE_15267	CHKB-DT
TE_15267	CHKB
TE_15151	SEC14L4
SE_340	DDX17
TE_15281	APOBEC3C
TE_15281	APOBEC3D
TE_15179	RTL10
TE_15179	GNB1L
TE_15333	SHISA8
TE_15333	MIR378I
TE_15333	TNFRSF13C
SE_342	MRTFA
TE_15416	CDPF1
SE_338	EIF3D
SE_331	IL17RA
TE_15179	SNU13
TE_15179	MEI1
TE_15179	C22orf46
TE_15264	FAM227A
TE_15264	CBY1
SE_338	NUP50
SE_338	NUP50-DT
TE_15180	TIMP3
TE_15109	TMEM184B
TE_15057	SLC25A17
TE_15057	MIR4766
TE_15392	KIAA0930
TE_15349	BIK
TE_15388	SHISA8
TE_15388	MIR378I
TE_15388	TNFRSF13C
TE_14980	SEPT5-GP1BB
TE_14980	SEPTIN5
TE_14980	GP1BB
TE_14954	BCL2L13
TE_14954	ATP6V1E1
TE_15384	CENPM
TE_15384	LINC00634
TE_15338	PHETA2
TE_15338	NAGA
TE_15338	SMDT1
TE_15338	NDUFA6-DT
TE_15338	NDUFA6
SE_340	RANGAP1
TE_15384	KLHL22
TE_15045	MIR3618
TE_15045	MIR1306
TE_15045	DGCR8
TE_22267	CASTOR2
TE_22267	GTF2IP1
TE_22267	SPDYE10P
TE_22513	RASA4
TE_21759	RPS2P32
TE_22543	EFCAB10
TE_22489	FIS1
TE_22489	CLDN15
SE_446	AASS
SE_447	PODXL
TE_21759	TRA2A
TE_22927	ZNF786
TE_21767	NPY
TE_21766	NPY
SE_441	FIS1
SE_441	CLDN15
SE_438	HSPB1
TE_21561	CHST12
TE_22657	AASS
SE_441	NAT16
TE_22235	NSUN5
SE_446	ZNF398
TE_22250	EIF4H
TE_21909	DPY19L1
TE_22489	COL26A1
TE_21604	WIPI2
SE_434	GALNT17
SE_446	TRIM24
SE_446	PODXL
TE_22272	SPDYE5
TE_22272	POM121C
TE_22473	PCOLCE
TE_22473	MOSPD3
TE_22473	PCOLCE-AS1
TE_22489	SERPINE1
SE_438	POR
SE_438	MIR4651
TE_22489	NAT16
TE_22927	ZNF398
SE_446	UBE2H
SE_438	SRRM3
SE_434	FAM3C
TE_22489	KMT2E-AS1
TE_22489	KMT2E
TE_22252	RFC2
TE_22237	CASTOR3
TE_22283	HSPB1
SE_446	CBX3
SE_446	HNRNPA2B1
TE_21767	IGF2BP3
TE_21907	PPIA
TE_21861	MTURN
SE_444	AASS
TE_22473	GNB2
TE_21574	GNA12
TE_22217	C7orf50
TE_22447	AKAP9
TE_21767	GRB10
TE_21604	FBXL18
TE_21604	LOC221946
TE_22446	ASNS
TE_22184	LOC441242
TE_22184	CCT6P1
TE_22184	SNORA22
TE_22184	SNORA15B-2
TE_22184	SNORA15B-1
TE_22541	LMBR1
SE_437	RFC2
TE_21566	MAD1L1
TE_21566	NUDT1
TE_21566	MRM2
SE_446	INHBA
SE_446	INHBA-AS1
SE_443	MIR335
SE_443	MEST
SE_443	MESTIT1
TE_22694	AASS
TE_22237	CASTOR2
TE_22237	GTF2IP1
TE_22237	SPDYE10P
SE_436	AASS
TE_21709	C1GALT1
SE_442	FSCN1
SE_450	AGAP3
SE_443	RINT1
SE_443	PUS7
SE_446	PMS2P2
SE_446	STAG3L1
SE_446	STAG3L3
SE_446	PMS2P7
SE_446	PMS2P5
SE_442	GTF2I
SE_434	PODXL
SE_437	RHBDD2
TE_22489	ZNHIT1
TE_22489	PLOD3
TE_22037	BLVRA
TE_22462	LMTK2
TE_21600	RNF216P1
TE_22660	GRB10
TE_22147	VKORC1L1
TE_22462	ATP5MF
TE_22462	ZNF789
TE_22462	ATP5MF-PTCD1
TE_22563	MIR5692A1
TE_22563	CCZ1P-OR7E38P
TE_22563	CZ1P-ASNS
TE_22563	MIR5692C2
TE_22563	MIR5692A2
SE_442	GIGYF1
TE_22860	MKRN1
TE_21767	CYCS
SE_442	PVRIG
TE_22491	FIS1
TE_22491	CLDN15
TE_22585	REPIN1
TE_22585	ZNF775
SE_442	STAG3
SE_442	GAL3ST4
SE_442	GPC2
SE_442	LAMTOR4
SE_442	MAP11
SE_442	MIR4658
TE_22738	ZC3HC1
TE_22491	GIGYF1
TE_22952	GIGYF1
SE_435	GALNT17
TE_22473	POP7
TE_22589	PODXL
SE_441	SH2B2
SE_441	MIR4285
SE_446	TMEM139
SE_446	CASP2
SE_446	LOC105375545
TE_22778	AASS
TE_22446	MIR5692A1
TE_22446	CCZ1P-OR7E38P
TE_22446	CZ1P-ASNS
TE_22446	MIR5692C2
TE_22446	MIR5692A2
SE_442	BET1
TE_22468	ZNF3
TE_22468	MCM7
TE_22468	AP4M1
TE_22468	COPS6
TE_22468	MIR25
TE_22468	MIR106B
TE_22468	MIR93
TE_21767	NUP205
TE_22927	GHET1
TE_22927	RNY3
TE_22927	RNY1
TE_21767	GSDME
TE_22465	MBLAC1
TE_22465	TAF6
TE_22465	CNPY4
TE_22204	GALNT17
SE_443	EFCAB10
TE_22589	RHEB
TE_22042	POLR2J2
TE_22727	AASS
TE_21561	MAD1L1
TE_21561	NUDT1
TE_21561	MRM2
TE_21640	ZNF398
TE_21564	IQCE
TE_21564	BRAT1
SE_441	ZNHIT1
SE_441	PLOD3
TE_22738	PODXL
TE_21813	CBX3
TE_21813	HNRNPA2B1
SE_446	CACNA2D1
TE_22282	ZP3
TE_21709	CBX3
TE_21709	HNRNPA2B1
TE_22927	RNY5
TE_21795	COA1
TE_21615	FBXL18
TE_21615	LOC221946
SE_441	SPDYE5
SE_441	POM121C
TE_21564	CPSF4
TE_21564	PTCD1
TE_21709	AGFG2
TE_22660	SSPO
TE_22660	ZNF467
TE_22505	SH2B2
TE_22505	MIR4285
TE_22545	FAM3C
TE_22457	SLC12A9
TE_22457	SLC12A9-AS1
TE_22235	TYW1B
TE_22235	SBDSP1
TE_21566	CHST12
TE_22501	IFRD1
SE_290	KCMF1
TE_12214	PPM1B
TE_12416	UGP2
TE_12957	ERCC3
TE_12615	KCMF1
TE_12541	TET3
TE_12615	LINC01964
SE_291	KCMF1
SE_292	RMND5A
SE_292	RNF103-CHMP3
TE_13459	SPATS2L
SE_284	MTIF2
SE_302	GORASP2
TE_13608	C2orf80
TE_12683	NCAPH
TE_12683	ITPRIPL1
SE_311	ECEL1
SE_286	UGP2
SE_306	SUMO1
SE_311	ALPP
SE_311	ECEL1P2
TE_12416	PELI1
SE_298	GLI2
TE_13809	ALPP
TE_13809	ECEL1P2
SE_291	TGOLN2
SE_288	SNRPG
SE_288	FAM136A
TE_12902	EPB41L5
TE_13902	ASB1
TE_13172	MOB1A
SE_290	LINC01964
TE_12683	LMAN2L
SE_291	CAPG
SE_291	SH2D6
TE_12408	KCMF1
TE_12543	MOB1A
TE_12638	SGPP2
TE_12541	MOB1A
TE_13661	XRCC5
TE_13810	ALPP
TE_13810	ECEL1P2
