Enhancer	Target_gene
TE_24562	MKLN1
TE_24522	KLHDC10
SE_712	BRI3
TE_24127	FZD1
TE_23879	STAG3L2
TE_23879	PMS2P5
SE_717	ATXN7L1
TE_24531	UBE2H
TE_23296	FBXL18
TE_23296	LOC221946
TE_23963	ZYX
TE_23963	FAM131B
TE_23963	MIR6892
TE_23963	LOC100507507
SE_714	LRCH4
SE_714	FBXO24
SE_714	ZASP
SE_712	KMT2E-AS1
SE_712	KMT2E
TE_23308	ZNF212
SE_696	SERPINE1
TE_24181	ATP5MF
TE_24181	ZNF789
TE_24181	ATP5MF-PTCD1
TE_23455	CCM2
SE_723	MIR5692A1
SE_723	CCZ1P-OR7E38P
SE_723	CZ1P-ASNS
SE_723	MIR5692C2
SE_723	MIR5692A2
TE_24537	TBXAS1
SE_723	CREB3L2
SE_706	GSDME
TE_24583	WDR91
TE_24583	MIR6509
SE_729	CDK14
TE_23285	FOXK1
SE_712	SEPTIN7-AS1
SE_712	SEPTIN7
TE_24641	CREB3L2
SE_715	ACHE
SE_715	SRRT
SE_715	MIR6875
SE_715	UFSP1
SE_715	TRIP6
TE_23444	TOMM7
TE_23546	MINDY4
SE_712	KCTD7
SE_706	PHTF2
SE_706	TMEM60
SE_714	BRI3
SE_712	ABHD11-AS1
SE_712	ABHD11
TE_24421	WNT16
TE_24334	BET1
SE_723	WNT16
TE_23847	PPIA
SE_728	SRI
SE_728	LOC102723885
TE_24721	RHEB
SE_723	TES
SE_706	TMEM248
TE_24183	SERPINE1
TE_23243	CBX3
TE_23243	HNRNPA2B1
TE_24522	CALU
SE_723	ZNHIT1
SE_723	PLOD3
TE_24709	DENND2A
TE_24682	RNY4
SE_714	CBX3
SE_714	HNRNPA2B1
TE_23896	LAT2
TE_24352	LAMB1
TE_23240	FAM20C
TE_23942	POR
TE_23942	MIR4651
TE_24212	CALU
SE_706	GLI3
TE_23761	CBX3
TE_23761	HNRNPA2B1
TE_23296	FSCN1
TE_23287	ZNF890P
TE_23700	COL1A2
TE_23700	COL1A2-AS1
SE_712	ZNF277
SE_712	DOCK4
TE_24454	ZNF277
TE_24454	DOCK4
TE_24746	TMED4
TE_24746	DDX56
TE_24709	MAGI2
TE_24709	MAGI2-AS3
TE_23725	TBRG4
TE_23725	SNORA5A
TE_23725	SNORA5C
TE_23725	SNORA5B
TE_24619	STMP1
TE_24639	CREB3L2
TE_23938	HSPB1
TE_23685	INHBA
TE_23685	INHBA-AS1
TE_24583	KMT2E-AS1
TE_24583	KMT2E
TE_23287	RADIL
TE_23961	ATP6V1F
TE_23961	ATP6V1FNB
TE_23961	FLNC-AS1
TE_23296	KMT2E-AS1
TE_23296	KMT2E
SE_714	ZNF746
SE_708	GTF2I
TE_23942	LMBR1
TE_23721	TMED4
TE_23721	DDX56
TE_24531	TRIM4
TE_24531	GJC3
SE_729	ASL
TE_24422	GCC1
TE_24422	ARF5
TE_24422	FSCN3
TE_24637	ARPC1B
SE_723	FSCN1
SE_725	ZNF277
SE_725	DOCK4
TE_23961	MAGI2
TE_23961	MAGI2-AS3
TE_23940	YWHAG
SE_695	ZNF815P
SE_728	DBNL
SE_728	RASA4CP
SE_728	LINC00957
SE_728	MIR6837
SE_712	PMS2P1
SE_712	STAG3L5P-PVRIG2P-PILRB
SE_712	STAG3L5P
TE_24687	ZNF212
SE_709	SNX8
SE_709	GTF2IRD2B
SE_709	GTF2IRD2
TE_24177	TECPR1
TE_24541	CREB3L2
TE_24181	TMEM130
TE_24181	TRRAP
TE_24181	MIR3609
TE_24181	SCARNA28
SE_706	LANCL2
TE_24531	YWHAG
TE_23454	SEPTIN7-AS1
TE_23454	SEPTIN7
SE_723	TECPR1
SE_723	TMEM139
SE_723	CASP2
SE_723	LOC105375545
TE_24742	DNAJB6
TE_23466	ZNF862
TE_23302	MAFK
TE_23302	LOC100128653
TE_24537	CHCHD2
TE_24537	NUPR2
TE_23455	TRA2A
SE_712	NDUFB2
SE_712	NDUFB2-AS1
SE_723	KMT2C
SE_723	FABP5P3
TE_23302	RNF216
TE_23839	GUSB
SE_712	SMURF1
SE_696	PSPH
SE_696	SUMF2
SE_696	CCT6A
SE_696	SNORA22B
SE_696	SNORA15
SE_715	MUC12-AS1
SE_715	MUC17
TE_23918	HIP1
TE_23716	TMED4
TE_23716	DDX56
SE_719	CAV1
TE_24340	REPIN1
TE_24340	ZNF775
TE_24713	RHEB
TE_24139	FAM133B
TE_23967	PTPN12
SE_723	CNOT4
TE_23309	SPDYE5
TE_23309	POM121C
TE_23905	GTF2IRD2B
TE_23905	GTF2IRD2
TE_23672	RHBDD2
TE_24645	MKRN1
TE_23761	DGKI
SE_290	LINC02182
TE_9581	SLC7A5
TE_9581	MIR11401
TE_9581	SMG1
TE_10057	GSE1
TE_9524	MIR3180-5
TE_9524	PKD1
TE_9524	MIR4516
TE_9664	SLC7A5
TE_9664	MIR11401
TE_9680	ARMC5
TE_9922	AP1G1
SE_297	USP10
TE_10111	TUBB3
TE_10111	MC1R
TE_10111	ZNF276
TE_10111	SPATA2L
TE_10111	VPS9D1
TE_10111	VPS9D1-AS1
TE_10045	CRISPLD2
TE_9388	NME4
TE_9388	MRPL28
TE_9388	LOC100134368
TE_9388	PGAP6
TE_9388	DECR2
TE_9884	SNTB2
TE_9407	KCTD5
TE_9407	ERVK13-1
TE_9678	FUS
TE_10045	ZDHHC7
SE_308	TUBB3
SE_308	MC1R
TE_9908	DDX19B
TE_9908	AARS1
SE_308	SPG7
TE_9670	SMG1P2
TE_9670	MIR3680-2
TE_9670	MIR3680-1
TE_9524	MIR3179-1
TE_9524	MIR3179-2
TE_9524	MIR3179-3
TE_9524	MIR3179-4
TE_9524	MIR3670-2
TE_9524	MIR3670-3
TE_9524	MIR3670-4
TE_9524	MIR3180-1
TE_9524	MIR3180-3
TE_9524	MIR3180-2
TE_9524	PKD1P3-NPIPA1
TE_9524	MIR3670-1
TE_9436	TFAP4
TE_9581	SLC9A5
TE_9581	FHOD1
SE_308	ZNF778
TE_9875	ESRP2
TE_9875	PLA2G15
TE_9875	MIR6773
TE_9664	SMG1P2
TE_9664	MIR3680-2
TE_9664	MIR3680-1
TE_9956	BCAR1
TE_9885	HAS3
TE_9552	MIR3180-5
TE_9552	PKD1
TE_9552	MIR4516
TE_9664	KIF22
TE_9664	ZG16
TE_10111	ZNF778
TE_9956	MLKL
TE_9453	CARHSP1
SE_286	ABCC6
SE_286	NOMO3
TE_10090	KLHDC4
SE_295	TMEM170A
TE_9429	PAM16
TE_9664	KCTD13
SE_299	ZDHHC7
TE_9571	COG7
TE_9436	PAM16
SE_308	CDT1
SE_308	APRT
TE_9664	LINC00235
TE_9664	MIR5587
TE_9664	CAPN15
TE_9664	SMG1P1
TE_9664	RRN3P3
TE_9536	FOPNL
TE_9401	MEIOB
TE_9401	LINC00254
SE_285	ZC3H7A
TE_9506	MRTFB
TE_9426	SLX4
TE_9596	POLR3E
TE_9398	GFER
TE_9398	SYNGR3
TE_9398	NOXO1
TE_9398	TBL3
TE_9398	SNHG9
TE_9398	RNF151
TE_9398	SNORA10
TE_9398	SNORA64
TE_9398	SNORA78
TE_9398	RPS2
TE_9398	RPL3L
TE_9398	NDUFB10
TE_9678	BCKDK
TE_9678	KAT8
SE_304	FOXL1
SE_304	FOXC2
SE_304	FOXC2-AS1
TE_9886	SNTB2
TE_9971	GAN
TE_9887	NFAT5
TE_9887	MIR1538
SE_308	SNORD68
SE_308	RPL13
TE_9664	CORO7
TE_9664	DNAJA3
TE_9664	CORO7-PAM16
TE_10040	ZNF75A
TE_10040	TIGD7
TE_9726	SALL1
TE_9671	PHKG2
TE_9671	CCDC189
TE_9671	RNF40
TE_9671	TMEM265
TE_9520	MIR3180-5
TE_9520	PKD1
TE_9520	MIR4516
SE_286	ATP2A1
SE_286	ATP2A1-AS1
SE_282	TRAP1
SE_308	CENPBD1
SE_308	AFG3L1P
TE_9992	CDIP1
TE_9539	MIR3179-1
TE_9539	MIR3179-2
TE_9539	MIR3179-3
TE_9539	MIR3179-4
TE_9539	MIR3670-2
TE_9539	MIR3670-3
TE_9539	MIR3670-4
TE_9539	MIR3180-1
TE_9539	MIR3180-3
TE_9539	MIR3180-2
TE_9539	PKD1P3-NPIPA1
TE_9539	MIR3670-1
TE_9506	MIR193BHG
TE_9506	MIR365A
TE_9506	MIR193B
TE_9891	SNTB2
SE_296	PPP4C
SE_296	ALDOA
TE_9887	NIP7
TE_9887	COG8
TE_9887	PDF
TE_10040	CRISPLD2
TE_9400	GFER
TE_9400	SYNGR3
TE_9400	NOXO1
TE_9400	TBL3
TE_9400	SNHG9
TE_9400	RNF151
TE_9400	SNORA10
TE_9400	SNORA64
TE_9400	SNORA78
TE_9400	RPS2
TE_9400	RPL3L
TE_9400	NDUFB10
TE_9564	KNOP1
TE_9564	IQCK
TE_9438	HMOX2
TE_9438	NMRAL1
SE_287	ABCC11
SE_287	LONP2
TE_10112	SLC7A5
TE_10112	MIR11401
TE_9454	TXNDC11
TE_9432	GLIS2
TE_9454	ZNF23
SE_294	AP1G1
TE_9664	SULT1A4
TE_9664	BOLA2B
TE_9664	BOLA2-SMG1P6
TE_9664	BOLA2
TE_9664	SLX1B
TE_9664	SMG1P6
TE_9664	LOC606724
TE_9664	SLX1A-SULT1A3
TE_9664	SLX1B-SULT1A4
TE_9664	LOC388242
TE_9664	LOC613038
TE_9664	SULT1A3
TE_9664	SLX1A
TE_9889	SNTB2
TE_9400	E4F1
TE_9400	MLST8
TE_9400	PGP
TE_9400	CASKIN1
TE_9400	BRICD5
TE_9436	LINC01569
TE_9436	SRL
SE_294	MTSS2
TE_9436	LINC02182
TE_9875	VASN
TE_9524	PKD1P5-LOC105376752
TE_9610	PLK1
TE_9891	NIP7
TE_9891	COG8
TE_9891	PDF
SE_295	GLG1
TE_10052	ZNF276
TE_10052	SPATA2L
TE_10052	VPS9D1
TE_10052	VPS9D1-AS1
TE_9426	PAQR4
TE_9426	PKMYT1
TE_9426	KREMEN2
TE_9426	LINC00514
TE_9522	VKORC1
TE_9522	PRSS53
TE_9956	PDPK1
TE_9956	MIR3178
TE_9956	CEMP1
TE_9955	BCAR1
SE_308	SLC22A31
TE_9581	LOC101928737
TE_9581	ZCCHC14
TE_9436	HMOX2
TE_9436	NMRAL1
TE_9664	PPP4C
TE_9664	ALDOA
SE_308	ZNF276
SE_308	SPATA2L
SE_308	VPS9D1
SE_308	VPS9D1-AS1
SE_295	BCAR1
TE_9450	C16orf72
TE_9571	CTRL
TE_9571	PSMB10
TE_9571	LCAT
SE_299	FOXL1
SE_299	FOXC2
SE_299	FOXC2-AS1
TE_10104	CDT1
TE_10104	APRT
TE_9898	PDPR
TE_9706	KNOP1
TE_9706	IQCK
TE_9885	NIP7
TE_9885	COG8
TE_9885	PDF
TE_9992	ATMIN
TE_10111	CTRL
TE_10111	PSMB10
TE_10111	LCAT
TE_10061	GINS2
TE_10041	USP10
TE_9624	ZKSCAN2
TE_10099	SLC7A5
TE_10099	MIR11401
TE_9625	LINC02175
SE_286	FOPNL
TE_9581	SMG1P1
TE_9581	RRN3P3
TE_9884	HAS3
TE_9899	PDXDC2P-NPIPB14P
TE_9433	PAM16
TE_10087	FBXO31
TE_10087	MAP1LC3B
TE_9436	CORO7
TE_9436	DNAJA3
TE_9436	CORO7-PAM16
TE_9919	BOLA2B
TE_9919	SLX1A
TE_9919	BOLA2
TE_9919	SULT1A3
TE_9919	SLX1B
TE_9919	LOC606724
TE_9919	SLX1A-SULT1A3
TE_9919	SLX1B-SULT1A4
TE_9919	LOC388242
TE_9919	LOC613038
TE_9919	SULT1A4
TE_9919	CORO1A
TE_9960	MT2A
TE_9960	MT1L
TE_9960	MT1DP
TE_9960	MT1E
TE_9960	MT1A
TE_9960	MT1JP
TE_9960	MT1M
TE_10111	SPG7
TE_9885	CYB5B
TE_9581	SLC12A4
SE_290	SPNS1
SE_290	LAT
TE_9939	ZNF75A
TE_9939	TIGD7
TE_9552	MIR3179-1
TE_9552	MIR3179-2
TE_9552	MIR3179-3
TE_9552	MIR3179-4
TE_9552	MIR3670-2
TE_9552	MIR3670-3
TE_9552	MIR3670-4
TE_9552	MIR3180-1
TE_9552	MIR3180-3
TE_9552	MIR3180-2
TE_9552	PKD1P3-NPIPA1
TE_9552	MIR3670-1
TE_9885	TERF2
TE_9427	FENDRR
TE_9427	FOXF1
TE_9901	PDPR
SE_299	MIR3179-1
SE_299	MIR3179-2
SE_299	MIR3179-3
SE_299	MIR3179-4
SE_299	MIR3670-2
SE_299	MIR3670-3
SE_299	MIR3670-4
SE_299	MIR3180-1
SE_299	MIR3180-3
SE_299	MIR3180-2
SE_299	PKD1P4-NPIPA8
SE_299	PKD1P1
SE_299	MIR3670-1
TE_9887	EXOSC6
SE_286	ABCC1
SE_303	CRISPLD2
TE_10108	PIEZO1
TE_9680	ZNF843
SE_287	MMP15
SE_287	MMP25
SE_287	IL32
SE_287	MMP25-AS1
SE_287	BICDL2
TE_9437	SLC9A5
TE_9437	FHOD1
SE_286	ACSF3
TE_9522	NPIPA3
TE_9522	NPIPA2
SE_283	TXNDC11
TE_9425	ZSCAN32
TE_9425	ZNF174
TE_9778	MT2A
TE_9778	MT1L
TE_9778	MT1DP
TE_9778	MT1E
TE_9778	MT1A
TE_9778	MT1JP
TE_9778	MT1M
SE_308	BCAR1
TE_10105	SNAI3-AS1
TE_10105	MVD
SE_294	ZNF23
TE_6601	MLXIP
TE_6338	USP44
TE_6004	XPOT
TE_6004	SLC38A2
TE_6004	IRAK3
SE_181	CERS5
SE_202	RNU4-2
SE_202	RNU4-1
SE_202	SIRT4
TE_5402	SLC2A3
SE_174	GPRC5A
TE_6004	GOLGA3
TE_6004	RAP1B
TE_6004	PHLDA1
TE_6505	NAA25
TE_6004	SNORA53
TE_6004	SLC25A3
TE_6004	TMBIM4
TE_6004	FBXL14
TE_6566	TXNRD1
TE_6004	PHETA1
TE_6004	TXNRD1
TE_6004	DYRK2
SE_171	TNFRSF1A
TE_5636	C12orf71
TE_5833	TFCP2
SE_202	GOLGA3
TE_6004	SSH1
TE_6004	NACA
TE_6004	SRGAP1
TE_6499	NEDD1
TE_5332	LOC107984507
TE_5995	HMGA2
TE_5995	RPSAP52
TE_6004	BAZ2A
TE_6004	SNORD59B
TE_6004	SNORD59A
TE_6004	ATP5F1B
SE_195	FICD
TE_6234	DUSP6
TE_6643	PEBP1
TE_5701	DNM1L
TE_6004	HNRNPA1
TE_6004	CBX5
TE_6493	ATP2A2
TE_6119	HMGA2
TE_6119	RPSAP52
TE_6004	LRP1
TE_6004	ARHGEF25
TE_6004	B4GALNT1
TE_6004	LOC101927583
TE_6004	SLC26A10
TE_6004	DTX3
TE_5898	PTGES3
TE_6004	PPHLN1
TE_6004	MIR7851
TE_6004	ZCRB1
TE_5636	PPFIBP1
TE_5898	SPRYD4
TE_5827	CSRNP2
TE_5797	TUBA1C
TE_6004	KITLG
TE_5794	WNT10B
TE_5794	ARF3
TE_5794	WNT1
TE_6004	SYT1
TE_6560	FBXO21
TE_6004	MLEC
TE_5332	ADIPOR2
TE_5808	CERS5
TE_6402	ZNF605
TE_6004	TMTC3
TE_6004	CEP290
TE_6625	KMT5A
TE_6432	APPL2
SE_179	POU6F1
TE_6490	KCNH3
TE_6004	E2F7
TE_6486	GPN3
TE_6486	ARPC3
TE_6486	FAM216A
SE_177	LDHB
TE_6072	SNORA105C
TE_6072	RBMS2
TE_6488	RAD9B
TE_6488	VPS29
TE_6294	ESYT1
TE_6294	ZC3H10
TE_6294	RPL41
TE_6294	PA2G4
TE_5819	EIF4B
TE_5932	SLC38A2
TE_6547	HMGA2
TE_6547	RPSAP52
TE_5975	SRGAP1
SE_180	SLC38A1
TE_6545	TBX5
TE_6545	TBX5-AS1
TE_6634	FMNL3
SE_197	CORO1C
SE_185	MGST1
TE_6346	VPS37B
SE_185	SRGAP1
TE_6612	RSRC2
TE_6612	KNTC1
TE_6545	SDSL
TE_6119	TMEM116
TE_6119	ERP29
TE_6547	MED13L
TE_5464	EMP1
SE_199	NACA
TE_5896	GLS2
SE_202	ANAPC5
TE_6493	GPN3
TE_6493	ARPC3
TE_6493	FAM216A
SE_196	CORO1C
TE_6576	RAB35
TE_5975	XPOT
SE_171	IFFO1
SE_171	GAPDH
TE_6545	APPL2
TE_5808	DIP2B
TE_6413	APPL2
SE_170	EMP1
TE_6636	NCOR2
TE_6048	YEATS4
TE_5799	TUBA1C
TE_5334	ADIPOR2
TE_6545	LOC107984507
TE_6604	PHLDA1
TE_5808	LIMA1
TE_6004	YAF2
SE_181	LARP4
SE_181	FAM186A
TE_5402	FAM90A1
TE_5402	LINC02449
TE_5898	IL23A
TE_5898	PAN2
TE_6566	PEBP1
TE_5701	RECQL
TE_5701	GOLT1B
TE_5334	RSRC2
TE_5334	KNTC1
SE_177	EMP1
TE_5489	MGST1
TE_6566	VSIG10
TE_6545	MED13L
TE_6004	ACVR1B
TE_6493	GIT2
TE_6493	ANKRD13A
TE_5896	CACNB3
TE_6421	CTDSP2
TE_5986	XPOT
TE_6004	LINC01465
TE_6004	MIRLET7I
TE_5357	KMT2D
TE_6644	GOLGA3
TE_6004	PMEL
TE_6004	CDK2
TE_6004	RAB5B
SE_174	NTF3
TE_6097	BBS10
TE_6490	GPN3
TE_6490	ARPC3
TE_6490	FAM216A
SE_195	GIT2
SE_195	ANKRD13A
TE_6004	PTHLH
TE_5893	PTMS
TE_5893	LAG3
TE_6505	FGD4
TE_6615	NEDD1
TE_5383	CD9
TE_6302	NUDT4
TE_6302	LOC643339
TE_6302	NUDT4P2
TE_6302	NUDT4B
TE_5589	BCAT1
TE_6004	CCNT1
TE_6505	TUBA1C
SE_186	METTL7A
TE_6501	TMEM116
TE_6501	ERP29
TE_6499	SH2B3
TE_5333	SLC38A2
TE_5571	PRR13
TE_5571	PCBP2
TE_5571	PCBP2-OT1
SE_195	SSH1
TE_6642	MYL6
TE_6642	MYL6B
SE_195	GOLGA3
TE_6004	WNK1
TE_5620	TUBA1C
SE_185	E2F7
SE_193	CDK17
TE_5394	LOC107984507
TE_5701	IFFO1
TE_5701	GAPDH
TE_5516	YBX3
TE_5740	EMP1
TE_5868	PRR13
TE_5868	PCBP2
TE_5868	PCBP2-OT1
TE_6560	TBX5
TE_6560	TBX5-AS1
TE_6004	GATC
TE_6004	COX6A1
TE_6004	TRIAP1
TE_6104	ZDHHC17
SE_179	SLC38A1
TE_6545	NACA
TE_6545	MAP3K12
TE_6545	TARBP2
TE_6545	NPFF
TE_6032	RAP1B
TE_5357	BAZ2A
TE_5357	SNORD59B
TE_5357	SNORD59A
TE_5357	ATP5F1B
TE_6430	NEDD1
TE_5993	GLTP
SE_185	HMGA2
SE_185	RPSAP52
TE_6004	MIR5188
TE_6004	UBC
TE_6566	TUBA1C
TE_5932	RASSF3
SE_168	MIR3649
TE_6388	DRAM1
TE_6593	ORAI1
TE_5455	RACGAP1
TE_5332	DUSP6
SE_177	KMT2D
SE_202	GATC
SE_202	COX6A1
SE_202	TRIAP1
TE_5898	BAZ2A
TE_5898	SNORD59B
TE_5898	SNORD59A
TE_5898	ATP5F1B
TE_5333	MIR3649
SE_203	EMP1
TE_5896	SLC39A5
TE_5896	RNF41
TE_5896	NABP2
TE_6635	PXN
SE_202	PXN
TE_5413	DDX11-AS1
TE_5413	DDX11
SE_168	TRHDE-AS1
SE_168	TRHDE
TE_6486	C12orf76
TE_6004	TBC1D15
SE_203	VPS37B
TE_6004	FGFR1OP2
TE_6004	INTS13
TE_6497	GPN3
TE_6497	ARPC3
TE_6497	FAM216A
TE_5794	RHEBL1
TE_6599	MLXIP
TE_5465	C1R
SE_177	GIT2
SE_177	ANKRD13A
TE_6413	MDM2
TE_6413	LOC100130075
TE_6490	IFT81
TE_6655	CKAP4
TE_5332	TNFRSF1A
SE_176	ORAI1
TE_6580	COQ5
TE_6580	RNF10
TE_5722	PRICKLE1
TE_5359	CAPRIN2
TE_5359	LOC645485
TE_5332	MIR3649
TE_5582	SLC38A2
TE_5687	CHD4
TE_5699	DNM1L
TE_5750	SLC38A1
TE_5667	AKAP3
TE_5667	NDUFA9
TE_5384	CD9
TE_21337	DBN1
TE_20988	SPRY4
TE_20988	SPRY4-IT1
TE_20988	SPRY4-AS1
TE_21349	RUFY1
TE_20228	GUSBP14
SE_641	CSNK1A1
SE_648	DUSP1
SE_648	LOC101928093
TE_20756	LOX
SE_602	BASP1
SE_602	BASP1-AS1
SE_626	KCNN2
SE_641	GRPEL2
TE_19919	SHROOM1
TE_19919	SOWAHA
SE_648	STC2
SE_643	ATOX1
SE_643	LOC100652758
SE_643	G3BP1
SE_623	RGMB
SE_623	RGMB-AS1
SE_616	ZSWIM6
TE_21120	SPARC
TE_21120	CLMAT3
SE_623	TRIO
TE_20233	GTF2H2
TE_21288	ATP6V0E1
TE_20373	CRSP8P
TE_21349	HNRNPH1
TE_21320	LOC643201
SE_648	SPARC
SE_648	CLMAT3
SE_602	RAI14
TE_20990	SPRY4
TE_20990	SPRY4-IT1
TE_20990	SPRY4-AS1
TE_21275	PCDHGA12
TE_21275	PCDHGB6
TE_21275	PCDHGB5
TE_21275	PCDHGB7
TE_21275	PCDHGA10
TE_21275	PCDHGA11
TE_21275	PCDHGA9
TE_21275	PCDHGB8P
TE_21048	HDAC3
TE_21048	RELL2
TE_21048	FCHSD1
TE_20871	PRR16
TE_21112	SMIM3
TE_19906	RAI14
TE_20383	MATR3
SE_634	ABLIM3
SE_602	GOLPH3
TE_20747	LOC648987
TE_20747	LOC100132356
TE_20747	LOC100506639
SE_648	ATP6V0E1
SE_640	ANXA6
SE_602	LINC02102
SE_602	TENT4A
TE_20007	RPL37
TE_20007	CARD6
TE_20007	SNORD72
TE_19778	RAI14
TE_20318	ANKDD1B
TE_21132	TRIO
SE_602	EXOC3
SE_602	EXOC3-AS1
TE_20161	ATOX1
TE_20161	LOC100652758
TE_20161	G3BP1
TE_21247	NREP
TE_21247	SPRY4
TE_21247	SPRY4-IT1
TE_21247	SPRY4-AS1
TE_21288	RGMB
TE_21288	RGMB-AS1
TE_21131	CCNG1
TE_20222	MRPS36
TE_20991	ABLIM3
TE_21260	FGF18
TE_20539	ELL2
TE_20539	LOC101929710
SE_602	IL6ST
SE_602	FLJ31104
SE_643	NDST1-AS1
TE_19778	UBE2D2
TE_19810	MYO10
SE_631	CDKL3
SE_631	UBE2B
SE_608	ADAMTS12
TE_20047	RGMB
TE_20047	RGMB-AS1
SE_646	HNRNPH1
TE_21179	NPM1
TE_21179	MIR3912
TE_20612	PDGFRB
SE_602	ARHGEF28
TE_21092	RPS14
SE_626	SPARC
SE_626	CLMAT3
TE_21247	CDC42SE2
TE_21282	STK10
TE_21282	EFCAB9
TE_21286	ERGIC1
TE_20047	TRIO
TE_21248	DDX41
TE_21248	DOK3
TE_21247	FBXW11
TE_20640	TRIO
SE_608	TRIM36
TE_21082	GRPEL2
SE_647	FABP6
TE_19778	IL6ST
TE_19778	FLJ31104
TE_21288	STC2
SE_608	ARRDC3
SE_608	ARRDC3-AS1
TE_20936	ETF1
SE_640	PCDHGB5
SE_640	PCDHGB3
SE_640	PCDHGA2
SE_640	PCDHGA4
SE_640	PCDHGB2
SE_640	PCDHGA3
SE_640	PCDHGA8
SE_640	PCDHGA6
SE_640	PCDHGA7
SE_640	PCDHGA1
SE_640	PCDHGB4
SE_640	PCDHGB1
SE_640	PCDHGA5
SE_640	TAF7
SE_609	LOC153684
SE_609	ANXA2R
SE_602	KCNN2
TE_21166	CLINT1
TE_19778	BTF3
TE_21078	SPARC
TE_21078	CLMAT3
TE_20007	PTGER4
TE_21274	FBXW11
TE_21332	DBN1
TE_21078	PCDHGA12
TE_21078	PCDHGB6
TE_21078	PCDHGB5
TE_21078	PCDHGB7
TE_21078	PCDHGA10
TE_21078	PCDHGA11
TE_21078	PCDHGA9
TE_21078	PCDHGB8P
TE_21011	SLC4A9
SE_607	BRIX1
SE_607	RAD1
SE_625	DUSP1
SE_625	LOC101928093
TE_20183	ADAMTS6
TE_19976	DAB2
TE_20064	EDIL3
TE_20344	MRPS36
TE_20349	CSNK1A1
TE_20951	MYO10
TE_20074	PPP2CA
TE_20074	MIR3661
SE_634	PCDHGA12
SE_634	PCDHGB6
SE_634	PCDHGB5
SE_634	PCDHGB7
SE_634	PCDHGA10
SE_634	PCDHGA11
SE_634	PCDHGA9
SE_634	PCDHGB8P
SE_641	RAI14
TE_20687	HARS2
TE_20687	ZMAT2
TE_20687	HARS1
TE_19780	MAP3K1
TE_21112	SPARC
TE_21112	CLMAT3
SE_602	MYO10
TE_20942	SPRY4
TE_20942	SPRY4-IT1
TE_20942	SPRY4-AS1
SE_599	TRIO
TE_21332	FAF2
TE_21274	CDHR2
TE_21274	RNF44
TE_19778	ANXA6
TE_20969	DUSP1
TE_20969	LOC101928093
TE_20209	SEMA5A
TE_20209	SNHG18
TE_20209	SNORD123
TE_19813	LOC648987
TE_19813	LOC100132356
TE_19813	LOC100506639
TE_19813	ZSWIM6
TE_21104	TENT2
TE_19726	DNAJC21
SE_648	CSNK1A1
TE_19778	ANKH
SE_608	RGMB
SE_608	RGMB-AS1
SE_629	MATR3
SE_629	SNHG4
SE_629	SNORA74D
SE_629	SNORA74A
SE_618	TRIO
TE_20885	LOC728554
TE_20047	AGGF1
TE_20187	TRIO
TE_19813	ANKH
TE_19778	PDLIM4
SE_599	ANKRD33B
TE_20047	ZSWIM6
TE_20988	CCDC125
SE_648	ERGIC1
TE_19782	SNORD141A
TE_19782	SNORD141B
TE_20283	GTF2H2
TE_20283	GTF2H2B
TE_20287	PTCD2
TE_20287	MRPS27
TE_21291	MATR3
SE_597	TRIO
TE_21274	OSMR
TE_21274	OSMR-AS1
TE_21275	UBTD2
TE_21275	LOC100288254
TE_21347	CLK4
TE_19808	MATR3
TE_19808	SNHG4
TE_19808	SNORA74D
TE_19808	SNORA74A
SE_597	MAPK9
TE_19813	ZNF622
TE_20905	PPP2CA
TE_20905	MIR3661
TE_20901	CDKL3
TE_20901	UBE2B
TE_21081	ADRB2
TE_20875	ANXA6
SE_634	PDLIM7
TE_20353	RUFY1
SE_623	SPARC
SE_623	CLMAT3
TE_19789	BASP1
TE_19789	BASP1-AS1
TE_19792	TRIO
TE_20505	MRPS36
TE_19813	MYO10
TE_20329	F2RL1
TE_21274	SPARC
TE_21274	CLMAT3
TE_20860	CAMLG
TE_21331	UIMC1
SE_623	NPR3
TE_20745	CSNK1A1
TE_21074	CENPH
TE_19778	FAF2
TE_20893	AFF4
SE_602	ERBIN
SE_643	MAT2B
SE_643	HMMR-AS1
SE_607	RAI14
TE_20047	SNORD138
TE_20047	COX7C
SE_597	EXOC3
SE_597	EXOC3-AS1
SE_602	ZNF622
TE_20086	NR2F1-AS1
TE_20086	NR2F1
TE_21333	RAB24
TE_21333	MXD3
TE_21333	PRELID1
TE_20223	CDK7
TE_20539	ITGA2
SE_597	PDCD6
SE_597	HRAT5
TE_21108	NDST1-AS1
TE_20816	PHAX
TE_20816	ALDH7A1
SE_640	FBXO38
SE_640	LOC102546294
TE_20931	ABLIM3
SE_608	NIM1K
SE_319	IGFBP4
TE_10855	SMURF2
TE_10913	SMURF2
TE_10639	LRRC37A3
SE_335	SMURF2
TE_10855	DDX5
TE_10855	MIR3064
TE_10855	MIR5047
TE_10855	POLG2
TE_10855	CEP95
TE_10401	PYY2
TE_10855	TEX2
TE_11005	WBP2
SE_319	GJD3
TE_10138	CRK
SE_335	DDX5
SE_335	MIR3064
SE_335	MIR5047
SE_335	POLG2
SE_335	CEP95
TE_10302	UBB
SE_331	VMP1
SE_331	PTRH2
TE_10903	RHBDF2
TE_10593	STAT3
TE_10981	SLC39A11
TE_10594	CAVIN1
