Enhancer	Target_gene
TE_18503	LOC401261
TE_18262	BTN3A1
TE_19302	AGPAT4
SE_569	FAM135A
SE_569	FAM135A-AS1
TE_18284	H2AC15
TE_18284	H2AC13
TE_18284	H2BC14
TE_18284	H2BC15
TE_18284	H2BC13
TE_18284	H2AC14
TE_18284	H4C11
TE_18284	H3C10
TE_18284	H4C12
SE_587	TRIM27
SE_605	CNPY3
SE_605	CNPY3-GNMT
SE_605	KIF13A
SE_578	H4C5
SE_578	H4C4
SE_578	H2AC7
SE_578	H3C4
SE_578	H2BC6
SE_578	H2BC7
SE_590	PPP1R18
SE_590	NRM
TE_14183	RRP7A
TE_13797	COMT
TE_13797	TXNRD2
SE_431	TPTEP2-CSNK1E
SE_431	TPTEP2
SE_437	HIC2
TE_13828	YDJC
TE_13828	CCDC116
TE_13828	SDF2L1
TE_14148	MIR1281
TE_14148	EP300
TE_13947	EMID1
TE_13828	RIMBP3B
TE_13828	RIMBP3C
TE_13830	YPEL1
TE_13831	YDJC
TE_13831	CCDC116
TE_13831	SDF2L1
TE_13827	YPEL1
SE_440	PPIL2
SE_440	MIR130B
SE_440	MIR301B
SE_437	YDJC
SE_437	CCDC116
SE_437	SDF2L1
TE_13814	KLHL22
SE_440	TANGO2
SE_440	ARVCF
TE_14162	PMM1
TE_13818	CRKL
TE_13832	PPIL2
TE_13832	MIR130B
TE_13832	MIR301B
SE_440	TSSK2
SE_440	DGCR2
SE_434	TANGO2
SE_434	ARVCF
TE_13831	PRAME
TE_13831	LL22NC03-63E9.3
TE_13832	MAPK1
SE_439	YPEL1
SE_435	HIC2
TE_13861	LRRC75B
TE_13861	GGT1
SE_440	TOP3B
TE_14075	MICALL1
TE_14095	TPTEP2-CSNK1E
TE_14095	TPTEP2
TE_13987	LIMK2
SE_441	PRAME
SE_441	LL22NC03-63E9.3
TE_13825	RIMBP3C
TE_13825	UBE2L3
TE_13825	RIMBP3B
TE_14080	MICALL1
TE_13826	PPIL2
TE_13826	MIR130B
TE_13826	MIR301B
TE_13823	HIC2
TE_14148	SNORD140
SE_434	MIR3618
SE_434	MIR1306
SE_434	DGCR8
TE_14167	RANGAP1
TE_13827	HIC2
SE_437	PPIL2
SE_437	MIR130B
SE_437	MIR301B
TE_14167	PHETA2
TE_14167	NAGA
TE_14167	SMDT1
TE_14167	NDUFA6-DT
TE_14167	NDUFA6
SE_440	PRAME
SE_440	LL22NC03-63E9.3
TE_13799	MIR3618
TE_13799	MIR1306
TE_13799	DGCR8
TE_20205	RASA4
TE_19916	GS1-124K5.4
TE_20001	CASTOR2
TE_20001	GTF2IP1
TE_20001	SPDYE10P
TE_20166	PVRIG
TE_20025	GS1-124K5.4
TE_20009	SPDYE5
TE_20009	POM121C
TE_19990	PMS2P1
TE_19990	STAG3L5P-PVRIG2P-PILRB
TE_19990	STAG3L5P
TE_19883	VKORC1L1
SE_649	CCM2
TE_20032	SPDYE5
TE_20032	POM121C
TE_20161	PMS2P1
TE_20161	STAG3L5P-PVRIG2P-PILRB
TE_20161	STAG3L5P
TE_19690	LOC105375218
TE_19690	MIR550A1
TE_19690	MIR550B1
TE_19690	ZNRF2
TE_19947	NSUN5
TE_20032	DTX2
TE_20029	DTX2
TE_20034	DTX2
TE_20533	LUZP6
TE_20533	MTPN
TE_20001	CASTOR3
TE_19660	LOC105375218
TE_19660	MIR550A1
TE_19660	MIR550B1
TE_19660	ZNRF2
TE_20620	TCAF2
TE_19886	CCT6P3
TE_20170	PMS2P1
TE_20170	STAG3L5P-PVRIG2P-PILRB
TE_20170	STAG3L5P
TE_20655	ZNF746
TE_20647	ZNF786
TE_19660	DPY19L2P2
TE_20032	SPDYE6
TE_20032	LOC100630923
TE_20032	LOC100289561
TE_19671	TSC22D4
TE_19671	NYAP1
SE_658	FAM185A
SE_658	RASA4DP
TE_20280	RBM33
TE_20280	LOC100506302
TE_19965	ABHD11-AS1
TE_19965	ABHD11
TE_20719	LMBR1
TE_20148	CYP3A5
TE_20032	POM121
TE_19964	ABHD11-AS1
TE_19964	ABHD11
TE_20025	MDH2
TE_20025	STYXL1
TE_20416	CALU
TE_19862	MRPS17
TE_19991	GTF2I
TE_20011	SPDYE5
TE_20011	POM121C
TE_20246	KMT2E-AS1
TE_20246	KMT2E
TE_19972	EIF4H
TE_20013	SPDYE5
TE_20013	POM121C
TE_19884	PSPH
TE_19884	SUMF2
TE_19884	CCT6A
TE_19884	SNORA22B
TE_19884	SNORA15
TE_19532	TSPAN13
TE_20642	EZH2
TE_20642	EPHB4
TE_20642	SLC12A9
TE_19984	GTF2IRD2B
TE_19984	GTF2IRD2
SE_673	RASA4
TE_20518	CYREN
TE_19628	CBX3
TE_19628	HNRNPA2B1
TE_19965	BAZ1B
TE_20220	RPL19P12
TE_20220	NAPEPLD
TE_19587	GPNMB
TE_20280	RPS2P32
SE_667	MKRN1
TE_20039	APTR
TE_20039	RSBN1L
TE_19783	ALKBH4
TE_19783	POLR2J
TE_19783	LRWD1
TE_19783	MIR5090
TE_19783	MIR4467
TE_19950	CASTOR3
TE_19438	FBXL18
TE_19438	LOC221946
TE_20643	RNY5
SE_673	GARS1
TE_19980	RCC1L
TE_19862	ZNF713
TE_20171	ZNF783
SE_644	TSC22D4
SE_644	NYAP1
SE_668	NXPH1
TE_20643	EZH2
TE_19589	RPS2P32
TE_19843	WASL
TE_20586	NDUFB2
TE_20586	NDUFB2-AS1
TE_19454	PMS2P3
TE_19430	WIPI2
TE_20253	PRKRIP1
TE_20253	MIR548O
TE_19908	GS1-124K5.4
TE_19782	UBE2D4
TE_19782	URGCP
TE_20218	DPY19L1
SE_655	TFR2
TE_20382	GS1-124K5.4
TE_19948	PMS2P5
TE_19948	PMS2P7
TE_19948	STAG3L1
TE_20431	IMPDH1
TE_19568	MKRN1
TE_20319	SUN1
SE_659	NAMPT
TE_19524	MLXIPL
TE_19991	RCC1L
SE_657	INTS1
TE_20178	ACHE
TE_20178	SRRT
TE_20178	MIR6875
TE_20178	UFSP1
TE_20178	TRIP6
TE_19885	INTS4P2
TE_20032	PTPN12
SE_652	ATP5MF
SE_652	ZNF789
SE_652	ATP5MF-PTCD1
TE_16180	SEPTIN11
TE_15725	ZNF595
TE_15725	ZNF718
TE_15997	TEC
TE_16011	ZNF595
TE_16011	ZNF718
TE_16200	PAQR3
TE_16012	ZNF595
TE_16012	ZNF718
SE_514	CXCL3
TE_15724	ZNF718
TE_15803	MRFAP1
TE_16554	GYPE
TE_16554	LOC101927636
TE_16561	GYPE
TE_16561	LOC101927636
TE_15724	ZNF876P
TE_15724	ABCA11P
TE_16558	GYPE
TE_16558	LOC101927636
SE_524	RAPGEF2
TE_15746	LETM1
TE_16047	NMU
TE_16397	CASP6
TE_16183	CCNI
TE_16012	FAM200B
TE_16781	FAT1
TE_15724	ZNF141
TE_15724	MIR571
SE_524	C4orf46
SE_524	ETFDH
TE_15730	SEL1L3
SE_516	BMP2K
TE_16483	PLK4
TE_16501	CISD2
TE_16501	UBE2D3
TE_16269	KLHL8
TE_16144	EREG
TE_15802	MRFAP1
SE_517	ZNF876P
TE_16544	LINC02432
TE_15807	PDS5A
TE_16011	NSD2
SE_195	OR10D3
TE_4634	ST3GAL4
TE_4634	GSEC
TE_4341	CTSC
SE_179	LTBP3
SE_179	FAM89B
SE_179	EHBP1L1
SE_179	ZNRD2
SE_179	ZNRD2-AS1
SE_187	EED
TE_4543	IL10RA
TE_4601	OR10D3
TE_4229	OR2AT4
TE_4107	RAD9A
TE_4107	TBC1D10C
TE_4107	PPP1CA
TE_3946	RTN4RL2
SE_179	SCYL1
TE_4157	CTTN
SE_179	LOC101927789
TE_4125	C11orf24
SE_156	RNH1
SE_179	KAT5
SE_179	RNASEH2C
TE_3561	RHOG
SE_179	MARK2
SE_179	SNORD97
SE_179	LOC101928053
SE_179	EIF4G2
SE_179	H2AX
SE_179	DPAGT1
SE_179	C2CD2L
SE_179	HMBS
TE_3513	SIGIRR
TE_3513	PKP3
TE_3513	IRF7
TE_3513	CDHR5
SE_179	PCF11
TE_4067	CDC42EP2
SE_189	CEP57
SE_189	FAM76B
SE_177	EML3
SE_177	MTA2
SE_177	TUT1
SE_177	B3GAT3
SE_177	ROM1
TE_3946	SLC43A1
SE_179	FTH1
TE_3518	BRSK2
TE_4035	SPINDOC
SE_178	POLA2
TE_3889	SLC35C1
TE_4047	FKBP2
TE_4047	PPP1R14B
TE_4047	DNAJC4
TE_4047	TRPT1
TE_4047	PLCB3
TE_4047	VEGFB
TE_4047	PPP1R14B-AS1
TE_4047	LOC114841035
TE_4047	NUDT22
SE_179	MUS81
SE_179	EFEMP2
SE_179	CFL1
SE_179	CTSW
SE_187	C11orf54
SE_187	SCARNA9
SE_187	TAF1D
SE_187	SNORA25
SE_187	SNORA32
SE_187	SNORD6
SE_187	SNORA1
SE_187	SNORA8
SE_187	SNORD5
SE_187	SNORA18
SE_187	MIR1304
SE_187	SNORA40
SE_178	DPF2
SE_186	KCTD14
TE_4481	ZC3H12C
TE_4114	NUDT8
TE_4114	TBX10
TE_4340	CTSC
TE_4330	TMEM135
SE_179	AP5B1
SE_179	MIR1234
SE_179	OVOL1
TE_4034	PLAAT3
TE_3976	MS4A3
SE_188	FZD4-DT
SE_188	FZD4
TE_4109	CLCF1
TE_3510	RASSF7
TE_3510	PHRF1
TE_3510	MIR210
TE_3510	MIR210HG
TE_3510	LOC143666
TE_3510	LMNTD2
TE_3510	LMNTD2-AS1
SE_179	CELF1
SE_179	MAP3K11
SE_179	PCNX3
SE_179	POLD4
TE_4103	INCENP
SE_179	NAP1L4
SE_187	PICALM
SE_179	UEVLD
SE_178	CLCF1
SE_178	CDC42EP2
SE_179	HBD
SE_179	HBB
SE_179	HBBP1
SE_179	BGLT3
SE_179	HBG1
SE_179	HBG2
TE_4594	SNORD14E
TE_4594	SNORD14D
TE_4594	SNORD14C
TE_4594	HSPA8
SE_189	MIR1260B
SE_189	MAML2
SE_172	CREB3L1
SE_179	MIR3654
SE_179	AHNAK
SE_179	HNRNPUL2-BSCL2
SE_179	TTC9C
SE_179	HNRNPUL2
TE_4288	NDUFC2
TE_4288	NDUFC2-KCTD14
SE_179	PGR-AS1
SE_179	PGR
SE_178	LTBP3
TE_4065	LOC101927789
SE_175	SERGEF
SE_179	MIR4687
SE_179	STIM1
SE_179	MIR1908
SE_179	FADS2
SE_179	FADS1
SE_179	FAM86C2P
TE_4408	NCR3LG1
SE_179	NEU3
TE_4013	FTH1
TE_4095	RCE1
TE_4288	TMEM126B
TE_4288	DLG2
SE_179	TRAPPC4
SE_179	RPS25
TE_4503	LOC100132686
TE_4503	LINC02762
TE_4503	PLET1
TE_4046	KCNK4
TE_4046	GPR137
TE_4046	PRDX5
TE_4046	BAD
TE_4046	ESRRA
TE_4046	TRMT112
TE_4046	KCNK4-TEX40
TE_4046	CATSPERZ
SE_195	SNORD14E
SE_195	SNORD14D
SE_195	SNORD14C
SE_195	HSPA8
SE_186	CLNS1A
SE_179	SF1
TE_14362	RAF1
TE_14570	EIF1B-AS1
TE_14570	EIF1B
TE_14952	RPL24
TE_14952	ZBTB11-AS1
TE_14952	ZBTB11
TE_15121	CNBP
TE_14691	LAMB2
TE_14728	DNAH1
TE_15591	TMEM41A
TE_15091	PLXNA1
SE_476	RPL24
SE_476	ZBTB11-AS1
SE_476	ZBTB11
SE_463	PLD1
TE_15393	RARRES1
SE_467	NBEAL2
SE_467	CCDC12
SE_502	TM4SF19
SE_502	TM4SF19-TCTEX1D2
SE_476	PCNP
TE_15119	COPG1
TE_15115	ACAD9
TE_15115	LOC653712
SE_464	RPL24
SE_464	ZBTB11-AS1
SE_464	ZBTB11
SE_476	CEP97
TE_15558	YEATS2
SE_464	EDEM1
TE_15630	ZNF197
TE_15630	ZNF197-AS1
TE_15361	MRPL3
TE_14332	FANCD2OS
TE_14332	BRK1
TE_15107	GATA2
TE_15107	GATA2-AS1
SE_502	PCYT1A
TE_14663	SMARCC1
SE_458	UBP1
TE_15558	KLHL24
SE_502	TFRC
TE_15557	KLHL24
TE_15692	NCBP2
TE_15692	NCBP2-AS1
TE_15692	NCBP2AS2
TE_15122	COPG1
SE_496	DCUN1D1
TE_14668	SEC22A
SE_497	TMEM41A
TE_15595	MTMR14
TE_14527	GOLGA4
TE_14527	LOC152048
TE_14844	ATP1B3
TE_15665	ACAP2
TE_14516	PDCD6IP
SE_448	SETD5
SE_448	THUMPD3-AS1
TE_15197	RHOA
TE_15197	TCTA
TE_15671	TFRC
TE_15326	EDEM1
TE_15473	DVL3
SE_502	TNK2
SE_502	TNK2-AS1
SE_497	SERPINI1
SE_497	PDCD10
SE_494	PLD1
TE_15682	RNF168
TE_15121	ISY1
TE_15121	ISY1-RAB43
TE_4742	CLSTN3
TE_4742	RBP5
TE_5714	MORN3
TE_5062	ASIC1
TE_5701	P2RX4
TE_5682	COQ5
TE_5682	RNF10
TE_5069	LIMA1
TE_5567	ATP2A2
TE_5679	TBK1
TE_5503	TXNRD1
TE_5602	PTPN11
TE_5602	RPL6
TE_4690	ZNF384
TE_5058	TMBIM6
TE_5570	RAD9B
TE_5570	VPS29
TE_5408	ESYT1
TE_5408	ZC3H10
TE_5408	RPL41
TE_5408	PA2G4
TE_5642	MAP1LC3B2
TE_5135	SMUG1
TE_5602	HECTD4
TE_5120	SP1
TE_5133	ZNF385A
SE_205	TMEM263
TE_4770	DDX11-AS1
TE_4770	DDX11
TE_4779	CD69
TE_4674	ADIPOR2
TE_5043	TUBA1A
TE_5573	MVK
TE_5573	MMAB
TE_5214	MAP1LC3B2
TE_5120	AMHR2
TE_4940	HOXC4
TE_4940	HOXC9
TE_4940	MIR196A2
TE_4940	HOXC-AS2
TE_4940	HOXC-AS1
TE_4940	HOXC5
TE_4940	MIR615
TE_4940	HOXC10
TE_4940	HOTAIR
TE_4940	HOXC6
TE_4940	HOXC8
TE_4940	HOXC-AS3
TE_5068	LARP4
TE_5068	FAM186A
TE_5573	RAD9B
TE_5573	VPS29
TE_4860	CPNE8
TE_5598	TMEM116
TE_5598	ERP29
TE_5593	TMEM116
TE_5593	ERP29
TE_5713	KDM2B
TE_5188	ARHGAP9
TE_5188	MARS1
TE_5188	DDIT3
TE_5188	MBD6
TE_5188	MIR6758
TE_5188	DCTN2
TE_5188	KIF5A
TE_5188	MIR616
TE_5763	ATP6V0A2
SE_203	ATF1
TE_5546	CMKLR1
TE_5192	AGAP2
TE_5192	TSPAN31
TE_5192	AGAP2-AS1
TE_5192	CYP27B1
TE_5192	CDK4
TE_5192	TSFM
TE_5192	MIR6759
TE_5192	EEF1AKMT3
TE_5192	MARCHF9
TE_5192	METTL1
TE_5701	P2RX7
TE_4729	TNFRSF1A
SE_205	NUDT4
SE_205	LOC643339
SE_205	NUDT4P2
SE_205	NUDT4B
SE_203	LARP4
SE_203	FAM186A
SE_205	SNRNP35
TE_5725	MLXIP
TE_5852	MPHOSPH8
SE_221	FAM155A
TE_5994	LOC101929140
TE_5994	KBTBD6
TE_5916	SNORD102
TE_5916	SNORA27
TE_5916	RPL21
TE_6035	GTF2F2
TE_6035	SLC25A30
TE_6035	SLC25A30-AS1
TE_5991	PROSER1
TE_5991	NHLRC3
TE_6215	MBNL2
TE_9580	WBP2
TE_9580	UNC13D
TE_9190	LRRC37A3
SE_322	FOXK2
TE_8678	CRK
TE_9580	TEN1
TE_9580	TEN1-CDK3
TE_9580	ACOX1
TE_8773	BORCS6
TE_8773	AURKB
TE_8773	MIR4521
TE_9190	BPTF
TE_9506	BPTF
TE_9083	PPP1R1B
TE_9083	STARD3
TE_9683	CHMP6
TE_9161	FZD2
TE_9710	NARF
TE_9710	CYBC1
SE_298	FLOT2
SE_298	DHRS13
TE_9068	EPOP
SE_309	STAT5B
TE_9157	LOC105371789
TE_9157	HDAC5
TE_9229	SP6
TE_9229	OSBPL7
TE_9229	MRPL10
TE_9229	LRRC46
TE_9229	SCRN2
TE_9208	NSFP1
TE_9208	NSF
TE_8980	SUZ12
SE_322	NARF
SE_322	CYBC1
TE_9007	MIR142
TE_9007	TSPOAP1-AS1
TE_9007	MIR4736
TE_9007	TSPOAP1
TE_8824	ZNF286A
TE_9039	DHRS11
TE_9039	MRM1
TE_9226	SP6
TE_9226	OSBPL7
TE_9226	MRPL10
TE_9226	LRRC46
TE_9226	SCRN2
SE_319	SYNGR2
SE_305	SNORD91B
SE_305	SNORD91A
SE_305	SGSM2
SE_305	TSR1
TE_9299	LUC7L3
TE_9582	WBP2
TE_9582	UNC13D
SE_315	VMP1
SE_315	PTRH2
TE_8946	SDF2
TE_8946	SUPT6H
TE_9456	LRRC37A3
SE_321	GPS1
SE_321	RFNG
SE_321	DUS1L
SE_309	HEXIM2
SE_309	LOC105371795
TE_9144	VAT1
TE_9144	RND2
TE_8699	TLCD3A
TE_8907	DHX33-DT
TE_8907	DHX33
SE_306	TUBG2
TE_8947	ERAL1
TE_8947	MIR144
TE_8947	MIR451A
TE_8947	MIR451B
TE_8947	MIR4732
TE_8753	ASGR1
TE_9240	SUMO2
TE_9167	CCDC43
TE_9582	GALK1
TE_9369	MIR4738
TE_9369	UNK
TE_9369	H3-3B
TE_9108	CDC6
TE_9167	GPATCH8
TE_8947	FLOT2
TE_8947	DHRS13
TE_9132	STAT5B
SE_304	KLHL10
SE_304	NT5C3B
TE_9471	CEP112
TE_8735	PSMB6
TE_8735	VMO1
TE_8735	GLTPD2
TE_8706	PAFAH1B1
SE_319	PGS1
TE_9099	MSL1
TE_9614	SEPTIN9
TE_9699	ARHGDIA
TE_9699	P4HB
TE_9083	GRB7
TE_9083	MIR4728
TE_9083	MIEN1
TE_9107	TOP2A
TE_9471	CNTROB
TE_9471	TRAPPC1
TE_9471	KCNAB3
TE_9440	LASP1
TE_9222	MRPL45
SE_314	VMP1
SE_314	PTRH2
TE_9457	GNA13
TE_8679	BHLHA9
TE_8679	TRARG1
TE_9454	PLEKHM1
SE_305	P3H4
SE_305	FKBP10
TE_9083	PLXDC1
TE_9457	AMZ2
TE_9457	ARSG
TE_9229	PRR15L
TE_9229	SP2-AS1
TE_9229	PNPO
TE_9267	SPOP
TE_9270	TAC4
TE_9270	FLJ45513
TE_9030	MMP28
TE_9497	C17orf58
SE_293	TMC8
SE_293	TMC6
TE_6500	DNAAF2
TE_6500	MGAT2
TE_6500	RPL36AL
TE_6848	PSEN1
TE_6325	SNORA79B
TE_6325	SNORD126
TE_6325	CCNB1IP1
TE_6369	REM2
TE_6369	LRP10
TE_6937	RCOR1
TE_6378	HOMEZ
TE_6939	RCOR1
SE_228	MAPK1IP1L
TE_6767	IRF2BPL
TE_6736	EIF2B2
TE_6707	ZNF410
TE_6956	COA8
TE_6956	BAG5
TE_6694	DPF3
TE_6322	DUXAP10
TE_6322	DUXAP9
TE_6644	PSMA3-AS1
TE_6644	LINC00216
TE_6644	ARID4A
TE_6355	HNRNPC
TE_22930	WAS
TE_23340	GABRE
TE_23371	ZFP92
TE_22920	TBC1D25
SE_743	WAS
TE_23279	SLC6A8
TE_23279	PNCK
SE_743	SUV39H1
SE_746	MCTS1
TE_22849	BCOR
TE_22927	OTUD5
TE_22927	KCND1
TE_23172	THOC2
SE_745	MAGIX
SE_745	PLP2
TE_23131	WDR44
TE_23229	ZNF280C
SE_751	GABRE
TE_22932	WDR45
SE_751	STK26
TE_23054	KLHL4
TE_23115	PRPS1
TE_22935	PRICKLE3
TE_23230	ELF4
TE_23016	OGT
SE_745	GPKOW
TE_22916	SSX1
SE_739	PDHA1
SE_743	OTUD5
SE_743	KCND1
TE_23353	MAGEA3
TE_23274	SMIM10
TE_23392	RPL10
TE_23392	TAZ
TE_23392	DNASE1L1
TE_23392	SNORA70
TE_23398	GABRE
TE_2803	BMS1P2
TE_2803	BMS1P2-AGAP9
TE_2913	JMJD1C
TE_2913	REEP3
SE_131	ZNF33B
TE_3014	BMS1P4
TE_3014	GLUD1P3
TE_3014	SEC24C
TE_3014	BMS1P4-AGAP5
TE_3073	NUTM2A-AS1
TE_3073	LINC00863
TE_3412	BAG3
TE_2911	JMJD1C
TE_2911	REEP3
TE_2771	ZNF487
SE_118	NET1
SE_143	DDIT4
TE_3401	PRDX3
TE_3277	FBXW4
TE_2656	PRTFDC1
TE_3290	GBF1
TE_3290	ELOVL3
TE_3290	PITX3
TE_3217	ARHGAP19-SLIT1
TE_3217	ARHGAP19
TE_3117	BMPR1A
TE_3292	CNNM2
TE_3292	LOC107984265
TE_2855	NCOA4
TE_3283	MFSD13A
TE_3283	RPARP-AS1
TE_3283	C10orf95
SE_118	ANKRD16
SE_118	FBH1
TE_3283	MIR146B
TE_3283	CUEDC2
TE_2931	DDX21
TE_2518	ECHDC3
TE_3117	LOC642361
TE_3117	NUTM2B-AS1
TE_2987	NUDT13
TE_2717	ARHGAP12
TE_2582	TRDMT1
TE_3172	LOC644215
TE_3172	PGAM1
TE_3453	ABRAXAS2
TE_3453	EEF1AKMT2
SE_127	PRKCQ-AS1
SE_127	PRKCQ
TE_3455	DNA2
SE_115	ST8SIA6
TE_3226	ZDHHC16
TE_3226	EXOSC1
TE_3414	INPP5F
TE_13687	U2AF1L5
TE_13687	U2AF1
TE_13699	RRP1
TE_13685	NDUFV3
TE_13686	CBSL
TE_13686	CBS
TE_13685	CBSL
TE_13685	CBS
TE_13713	PTTG1IP
SE_421	TEKT4P2
TE_13578	DIP2A
TE_13578	DIP2A-IT1
TE_9733	ENOSF1
TE_9733	YES1
TE_9809	NAPG
TE_10074	ANKRD12
TE_10074	NDUFV2-AS1
TE_9822	TUBB6
TE_9761	PRELID3A
SE_328	RNMT
SE_328	FAM210A
